Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
360,John Salmons,SG,31,MIL,73,70,35,5.1,12.3,0.415,1.1,3,0.379,4,9.3,0.427,2.7,3.3,0.813,0.4,3.3,3.6,3.5,1,0.4,1.9,2.2,14,8500000
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
361,Samardo Samuels,PF,22,CLE,37,10,18.9,3,6.5,0.456,0,0.1,0,3,6.4,0.462,1.8,3,0.618,2,2.2,4.3,0.5,0.4,0.5,1.4,2.4,7.8,0
362,Larry Sanders,C,22,MIL,60,12,14.5,1.9,4.5,0.433,0,0,,1.9,4.5,0.433,0.5,0.8,0.56,1,2,3,0.3,0.4,1.2,0.6,2,4.3,1861920
363,Brian Scalabrine,PF,32,CHI,18,0,4.9,0.6,1.1,0.526,0,0.3,0,0.6,0.8,0.714,0,0,,0.1,0.4,0.4,0.3,0.2,0.2,0.3,1,1.1,1352181
364,Luis Scola,PF,30,HOU,74,74,32.6,7.7,15.3,0.504,0,0,0,7.7,15.2,0.505,2.9,3.9,0.738,2,6.2,8.2,2.5,0.6,0.6,2,3.1,18.3,8591793
365,Thabo Sefolosha,SG,26,OKC,79,79,25.9,2,4.2,0.471,0.4,1.3,0.275,1.6,2.9,0.558,0.7,1,0.747,0.8,3.6,4.4,1.4,1.2,0.5,0.7,2.2,5.1,3300000
366,Kevin Seraphin,PF,21,WAS,58,1,10.9,1.1,2.5,0.449,0,0,,1.1,2.5,0.449,0.4,0.5,0.71,1.4,1.2,2.6,0.2,0.3,0.5,0.7,2.2,2.7,1680360
367,Ramon Sessions,PG,24,CLE,81,38,26.3,4.5,9.6,0.466,0,0.2,0.2,4.4,9.4,0.472,4.3,5.2,0.823,0.6,2.6,3.1,5.2,0.7,0.1,2.2,1.1,13.3,4257973
368,Mustafa Shakur,PG,26,WAS,22,0,7.2,1,2.7,0.356,0,0.5,0.1,0.9,2.2,0.408,0.4,0.7,0.533,0.3,0.7,1,1.1,0.2,0.1,0.8,0.7,2.3,0
369,Garret Siler,C,24,PHO,21,0,4.8,0.8,1.5,0.548,0,0,,0.8,1.5,0.548,0.5,1,0.5,0.8,0.6,1.3,0.1,0,0.2,0.5,1,2.1,0
370,Bobby Simmons,SF,30,SAS,2,0,8,0,1.5,0,0,1.5,0,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0
371,Brian Skinner,C,34,MIL,2,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1352181
372,Craig Smith,PF,27,LAC,48,0,12.2,2.2,3.9,0.553,0,0.1,0,2.2,3.8,0.568,1,1.4,0.735,0.9,1.5,2.4,0.6,0.3,0.1,0.7,1.8,5.4,992680
373,Ishmael Smith,PG,22,TOT,43,3,10.3,1,2.7,0.374,0.1,0.2,0.3,0.9,2.4,0.381,0.3,0.5,0.571,0.2,0.9,1.1,1.8,0.4,0,0.8,0.9,2.3,788872
373,Ishmael Smith,PG,22,HOU,28,3,11.8,1.1,3,0.386,0.1,0.3,0.375,1,2.7,0.387,0.3,0.4,0.7,0.2,1.3,1.5,2.3,0.5,0.1,0.9,0.9,2.6,788872
373,Ishmael Smith,PG,22,MEM,15,0,7.5,0.7,2.1,0.344,0,0.1,0,0.7,2,0.367,0.3,0.7,0.455,0.1,0.3,0.3,1,0.3,0,0.5,0.7,1.8,788872
374,J.R. Smith,SF,25,DEN,79,6,24.9,4.3,9.9,0.435,1.6,4,0.39,2.7,5.9,0.466,2.1,2.8,0.738,0.6,3.5,4.1,2.2,1.2,0.2,1.3,2.2,12.3,1411290
375,Jason Smith,C,24,NOH,77,6,14.3,1.8,4,0.443,0,0,0,1.8,4,0.446,0.8,0.9,0.843,1.2,2,3.1,0.5,0.3,0.4,0.7,1.9,4.3,2500000
376,Joe Smith,PF,35,TOT,16,3,4.3,0.2,1,0.188,0,0,,0.2,1,0.188,0.1,0.1,1,0.2,1.1,1.3,0.3,0,0.3,0.3,0.8,0.5,0
376,Joe Smith,PF,35,NJN,4,3,6.3,0.3,1,0.25,0,0,,0.3,1,0.25,0,0,,0.3,0.5,0.8,0.3,0,0,0.5,0.8,0.5,0
376,Joe Smith,PF,35,LAL,12,0,3.7,0.2,1,0.167,0,0,,0.2,1,0.167,0.2,0.2,1,0.2,1.3,1.5,0.3,0,0.3,0.3,0.8,0.5,0
377,Josh Smith,PF,25,ATL,77,77,34.4,6.5,13.5,0.477,0.7,2,0.331,5.8,11.5,0.503,3,4.1,0.725,1.7,6.8,8.5,3.3,1.3,1.6,2.6,2.8,16.5,12400000
378,Darius Songaila,C,32,PHI,10,0,7.1,0.7,1.5,0.467,0,0,,0.7,1.5,0.467,0.2,0.4,0.5,0.2,0.8,1,0.2,0,0,0.4,1.6,1.6,0
379,Marreese Speights,C,23,PHI,64,1,11.5,2.3,4.5,0.495,0,0.1,0.25,2.2,4.5,0.498,0.9,1.1,0.753,1,2.3,3.3,0.5,0.1,0.3,0.6,1.9,5.4,2721255
380,Tiago Splitter,C,26,SAS,60,6,12.3,1.7,3.2,0.529,0,0,0,1.7,3.2,0.532,1.3,2.3,0.543,1.2,2.2,3.4,0.4,0.5,0.3,0.5,1.5,4.6,3672000
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
381,Jerry Stackhouse,SG,36,MIA,7,1,7.1,0.4,1.7,0.25,0.1,0.6,0.25,0.3,1.1,0.25,0.7,1,0.714,0.1,0.9,1,0.4,0,0.3,0.3,0.4,1.7,1352181
382,Lance Stephenson,SG,20,IND,12,0,9.6,1.1,3.3,0.333,0,0.4,0,1.1,2.8,0.382,0.9,1.2,0.786,0.1,1.4,1.5,1.8,0.3,0,1.3,1.2,3.1,810000
383,DeShawn Stevenson,SG,29,DAL,72,54,16.1,1.8,4.6,0.388,1.3,3.5,0.378,0.5,1.1,0.42,0.5,0.6,0.767,0.3,1.2,1.5,1.1,0.3,0.1,0.6,1,5.3,0
384,Peja Stojakovic,SF,33,TOT,33,13,18.7,3,6.9,0.441,1.7,4.1,0.419,1.3,2.8,0.473,0.7,0.8,0.92,0.4,1.8,2.3,0.9,0.4,0.1,0.5,0.7,8.5,0
384,Peja Stojakovic,SF,33,NOH,6,0,14.8,2.3,5.5,0.424,1.8,4.2,0.44,0.5,1.3,0.375,1,1.2,0.857,0,1,1,1,0.3,0,0.7,0.3,7.5,0
384,Peja Stojakovic,SF,33,TOR,2,0,11,3.5,5,0.7,2,3,0.667,1.5,2,0.75,1,1,1,0,1.5,1.5,0.5,0,0,1,0,10,0
384,Peja Stojakovic,SF,33,DAL,25,13,20.2,3.2,7.4,0.429,1.7,4.2,0.4,1.5,3.2,0.468,0.6,0.6,0.938,0.6,2.1,2.6,0.9,0.4,0.1,0.4,0.9,8.6,0
385,Amar'e Stoudemire,C,28,NYK,78,78,36.8,9.5,19,0.502,0.1,0.3,0.435,9.4,18.7,0.503,6.1,7.7,0.792,2.5,5.6,8.2,2.6,0.9,1.9,3.2,3.5,25.3,18217705
386,Rodney Stuckey,PG,24,DET,70,54,31.2,5.2,11.8,0.439,0.4,1.3,0.289,4.8,10.5,0.457,4.7,5.4,0.866,1,2.1,3.1,5.2,1.1,0.1,2.2,2.5,15.5,8500000
387,DaJuan Summers,SF,23,DET,22,1,9,1.3,3.1,0.406,0.4,1,0.429,0.9,2.2,0.396,0.4,0.9,0.45,0.1,0.5,0.5,0.1,0.1,0,0.6,1,3.4,854389
388,Pape Sy,SF,22,ATL,3,0,7,0.7,2,0.333,0,0.3,0,0.7,1.7,0.4,1,1,1,0.7,0.3,1,0.7,0.3,0,1,0.3,2.3,0
389,Jermaine Taylor,SG,24,TOT,34,8,14.2,2.8,5.8,0.48,0.4,1.3,0.311,2.4,4.4,0.53,0.6,0.8,0.75,0.8,1.1,1.8,0.9,0.4,0.1,1.4,1.1,6.6,0
389,Jermaine Taylor,SG,24,HOU,8,0,9.6,2,4,0.5,0.3,0.6,0.4,1.8,3.4,0.519,0.6,0.8,0.833,0.1,1,1.1,0.3,0.3,0.3,0.8,0.5,4.9,0
389,Jermaine Taylor,SG,24,SAC,26,8,15.6,3,6.3,0.476,0.5,1.5,0.3,2.5,4.8,0.532,0.6,0.8,0.727,1,1.1,2,1.2,0.5,0.1,1.5,1.3,7.1,0
390,Jeff Teague,PG,22,ATL,70,7,13.8,1.9,4.3,0.438,0.3,0.7,0.375,1.6,3.7,0.449,1.1,1.4,0.794,0.2,1.3,1.5,2,0.6,0.4,0.9,1.2,5.2,1579920
391,Sebastian Telfair,PG,25,MIN,37,8,19.2,2.6,6.5,0.402,0.8,2.1,0.359,1.9,4.4,0.423,1.2,1.6,0.733,0.5,1,1.5,3,0.7,0.1,1.7,1.7,7.2,1500000
392,Garrett Temple,PG-SG,24,TOT,24,0,9.6,0.8,2.8,0.294,0.4,1.5,0.27,0.4,1.3,0.323,0.3,0.7,0.412,0,0.9,1,1.3,0.5,0.3,1,1,2.4,0
392,Garrett Temple,SG,24,SAS,3,0,7,0.3,1.7,0.2,0,0.3,0,0.3,1.3,0.25,0,0.7,0,0.3,0.3,0.7,0.7,0.3,0.3,0.3,0.7,0.7,0
392,Garrett Temple,SG,24,MIL,9,0,9.2,0.8,2.3,0.333,0.3,1.1,0.3,0.4,1.2,0.364,0,0.4,0,0,0.7,0.7,0.7,0.1,0.1,0.2,0.9,1.9,0
392,Garrett Temple,PG,24,CHA,12,0,10.5,1,3.5,0.286,0.6,2.2,0.269,0.4,1.3,0.313,0.6,0.9,0.636,0,1.3,1.3,2,0.8,0.3,1.7,1.2,3.2,0
393,Jason Terry,SG,33,DAL,82,10,31.3,6,13.3,0.451,1.5,4.3,0.362,4.5,9,0.493,2.2,2.6,0.85,0.3,1.6,1.9,4.1,1.1,0.2,2,1.7,15.8,11158000
394,Hasheem Thabeet,C,23,TOT,47,0,7.9,0.4,0.9,0.425,0,0,,0.4,0.9,0.425,0.4,0.7,0.543,0.5,1.1,1.6,0.1,0.2,0.3,0.4,1.6,1.1,5127720
394,Hasheem Thabeet,C,23,MEM,45,0,8.2,0.4,0.9,0.436,0,0,,0.4,0.9,0.436,0.4,0.8,0.543,0.5,1.1,1.7,0.1,0.2,0.3,0.4,1.6,1.2,5127720
394,Hasheem Thabeet,C,23,HOU,2,0,2,0,0.5,0,0,0,,0,0.5,0,0,0,,0,0,0,0,0,0.5,0,1.5,0,5127720
395,Etan Thomas,C,32,ATL,13,0,6.3,0.8,1.6,0.476,0,0,,0.8,1.6,0.476,0.9,1.2,0.8,0.5,1.3,1.8,0.2,0.1,0.3,0.4,0.8,2.5,0
396,Kurt Thomas,PF,38,CHI,52,37,22.7,1.8,3.6,0.511,0,0,1,1.8,3.6,0.508,0.4,0.6,0.625,1.4,4.3,5.8,1.2,0.6,0.8,0.8,3.2,4.1,1352181
397,Tyrus Thomas,C,24,CHA,41,2,21,3.8,8.1,0.471,0,0.1,0,3.8,8,0.476,2.6,3.3,0.787,1.6,3.9,5.5,0.7,0.7,1.6,1.6,2.8,10.2,7305785
398,Jason Thompson,PF,24,SAC,75,39,23.3,3.6,7.1,0.507,0,0,0,3.6,7.1,0.51,1.6,2.7,0.605,1.9,4.1,6.1,1.2,0.4,0.6,1.3,2.8,8.8,3001284
399,Al Thornton,SF-PF,27,TOT,71,23,19.5,2.9,6.1,0.476,0.1,0.4,0.154,2.8,5.7,0.496,1.5,2,0.775,0.8,2.2,3,0.9,0.5,0.2,0.9,2,7.4,0
399,Al Thornton,SF,27,WAS,49,23,21.8,3.1,6.7,0.471,0.1,0.5,0.16,3.1,6.2,0.497,1.7,2.2,0.757,0.9,2.2,3.2,1,0.6,0.2,0.9,2.1,8,0
399,Al Thornton,PF,27,GSW,22,0,14.3,2.3,4.7,0.49,0,0,0,2.3,4.7,0.495,1.3,1.6,0.829,0.5,2.1,2.6,0.5,0.3,0.1,0.9,1.8,6,0
400,Marcus Thornton,SG,23,TOT,73,23,24.3,4.8,11.1,0.434,1.2,3.3,0.367,3.6,7.8,0.462,2,2.5,0.788,0.8,2.7,3.5,1.8,0.9,0.1,1.3,1.5,12.8,7000000
400,Marcus Thornton,SG,23,NOH,46,0,16.2,3,7.3,0.41,0.8,2,0.376,2.2,5.2,0.423,1.1,1.4,0.758,0.5,2.3,2.8,0.9,0.4,0.1,0.8,1.1,7.8,7000000
400,Marcus Thornton,SG,23,SAC,27,23,38.1,7.9,17.5,0.45,2,5.4,0.361,5.9,12.1,0.491,3.5,4.4,0.805,1.3,3.4,4.7,3.4,1.7,0.2,2.1,2.2,21.3,7000000
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
401,Anthony Tolliver,SF,25,MIN,65,4,21,2.2,4.8,0.45,0.7,1.8,0.409,1.4,3,0.475,1.6,2,0.802,1.4,3.1,4.5,1.3,0.4,0.4,0.8,2.2,6.7,2050000
402,Ronny Turiaf,C,28,NYK,64,21,17.8,1.6,2.5,0.632,0,0,,1.6,2.5,0.632,1,1.5,0.622,1,2.2,3.2,1.4,0.5,1.1,0.6,2.5,4.2,4750000
403,Hedo Turkoglu,SF-PF,31,TOT,81,72,31.4,4,8.9,0.446,1.6,3.8,0.41,2.4,5.1,0.473,1.3,1.9,0.679,0.6,3.8,4.4,4.2,0.9,0.4,1.6,3,10.8,10600000
403,Hedo Turkoglu,PF,31,PHO,25,16,25.2,3.4,7.7,0.44,1.6,3.9,0.423,1.8,3.8,0.458,1,1.4,0.722,0.8,3.2,4,2.3,0.7,0.6,1.2,3.1,9.5,10600000
403,Hedo Turkoglu,SF,31,ORL,56,56,34.1,4.2,9.4,0.448,1.5,3.8,0.404,2.7,5.6,0.478,1.4,2.1,0.667,0.4,4.1,4.6,5.1,1,0.4,1.8,3,11.4,10600000
404,Evan Turner,SG,22,PHI,78,14,23,2.9,6.8,0.425,0.2,0.6,0.318,2.7,6.2,0.435,1.3,1.6,0.808,0.5,3.4,3.9,2,0.6,0.2,1,1.8,7.2,4947840
405,Ekpe Udoh,C,23,GSW,58,18,17.8,1.7,3.8,0.437,0,0,,1.7,3.8,0.437,0.7,1.1,0.656,1.4,1.7,3.1,0.7,0.4,1.5,0.8,2.5,4.1,3294960
406,Ime Udoka,SF,33,SAS,20,0,6.5,0.3,1.1,0.238,0,0.4,0,0.3,0.7,0.385,0.2,0.4,0.5,0.3,0.7,1,0.7,0.4,0.1,0.3,0.7,0.7,0
407,Beno Udrih,PG,28,SAC,79,64,34.6,5.2,10.4,0.5,0.8,2.3,0.357,4.4,8.1,0.54,2.5,2.9,0.864,0.5,2.8,3.4,4.9,1.2,0.1,1.8,2.3,13.7,6925400
408,Ben Uzoh,PG,22,NJN,42,0,10.4,1.5,3.4,0.424,0.1,0.2,0.375,1.4,3.2,0.426,0.8,1.3,0.589,0.7,0.7,1.5,1.6,0.3,0.2,0.6,0.7,3.8,0
409,Anderson Varejao,C,28,CLE,31,31,32.1,3.7,7,0.528,0,0.1,0,3.7,6.9,0.533,1.7,2.6,0.667,3.2,6.5,9.7,1.5,0.9,1.2,1.3,2.8,9.1,7700000
410,Greivis Vasquez,SG,24,MEM,70,1,12.3,1.4,3.3,0.408,0.4,1.2,0.291,1,2.1,0.476,0.5,0.6,0.773,0.2,0.9,1,2.2,0.3,0.1,1,1.2,3.6,1113600
411,Charlie Villanueva,PF,26,DET,76,11,21.9,4.1,9.3,0.442,1.6,4.3,0.387,2.5,5.1,0.488,1.2,1.5,0.767,0.7,3.2,3.9,0.6,0.6,0.6,0.9,2.3,11.1,7540000
412,Sasha Vujacic,SG,26,TOT,67,17,24.6,3.6,8.9,0.402,1.4,3.9,0.37,2.1,5,0.426,1.2,1.4,0.844,0.4,2.3,2.8,2,0.8,0.1,1,2,9.8,0
412,Sasha Vujacic,SG,26,LAL,11,0,4.9,0.7,2.1,0.348,0.3,0.6,0.429,0.5,1.5,0.313,0.1,0.2,0.5,0.1,0.3,0.4,0.5,0.1,0,0.5,0.6,1.8,0
412,Sasha Vujacic,SG,26,NJN,56,17,28.5,4.1,10.2,0.404,1.7,4.6,0.369,2.4,5.7,0.432,1.4,1.7,0.851,0.5,2.7,3.3,2.3,0.9,0.1,1.1,2.3,11.4,0
413,Dwyane Wade,SG,29,MIA,76,76,37.1,9.1,18.2,0.5,0.8,2.7,0.306,8.3,15.5,0.534,6.5,8.6,0.758,1.6,4.8,6.4,4.6,1.5,1.1,3.1,2.6,25.5,15691000
414,Von Wafer,SG,25,BOS,58,2,9.5,1.2,2.7,0.421,0.3,1.2,0.269,0.8,1.6,0.533,0.6,0.7,0.842,0.1,0.7,0.8,0.6,0.3,0.1,0.3,0.7,3.2,1069509
415,Bill Walker,SG,23,NYK,61,1,12.9,1.7,3.9,0.441,1,2.5,0.386,0.7,1.4,0.542,0.5,0.7,0.705,0.3,1.7,2,0.6,0.3,0.1,0.6,1.3,4.9,916100
416,John Wall,PG,20,WAS,69,64,37.8,5.8,14.1,0.409,0.5,1.7,0.296,5.3,12.4,0.425,4.4,5.7,0.766,0.5,4.1,4.6,8.3,1.8,0.5,3.8,2.5,16.4,5530080
417,Ben Wallace,C,36,DET,54,49,22.9,1.2,2.8,0.45,0,0,0.5,1.2,2.7,0.449,0.4,1.1,0.333,2.4,4.1,6.5,1.3,1,1,0.8,1.5,2.9,2246400
418,Gerald Wallace,SF-PF,28,TOT,71,63,37.9,5.4,12,0.454,0.9,2.6,0.333,4.6,9.4,0.487,3.9,5.3,0.746,1.6,6.5,8,2.4,1.5,0.9,2.1,2.6,15.7,9500000
418,Gerald Wallace,SF,28,CHA,48,48,39,5.3,12.1,0.433,0.7,2.2,0.33,4.5,9.9,0.456,4.4,5.9,0.739,1.5,6.7,8.2,2.4,1.2,1,2.1,2.5,15.6,9500000
418,Gerald Wallace,PF,28,POR,23,15,35.7,5.8,11.7,0.498,1.2,3.5,0.338,4.7,8.2,0.566,3,3.9,0.767,1.7,5.9,7.6,2.5,2,0.7,2.3,2.7,15.8,9500000
419,Luke Walton,SF,30,LAL,54,0,9,0.7,2.1,0.328,0.1,0.6,0.235,0.6,1.5,0.366,0.1,0.2,0.7,0.2,1.1,1.2,1.1,0.2,0.1,0.6,0.7,1.7,5680000
420,Willie Warren,PG,21,LAC,19,0,7.1,0.7,1.8,0.371,0.3,0.8,0.333,0.4,1.1,0.4,0.3,0.4,0.75,0.1,0.6,0.6,1.4,0.3,0,0.4,0.8,1.9,0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
421,Hakim Warrick,PF,28,PHO,80,6,17.7,2.9,5.6,0.511,0,0.1,0.091,2.8,5.4,0.522,2.7,3.7,0.721,1.1,2.6,3.7,0.9,0.4,0.1,1,1.3,8.4,4250000
422,C.J. Watson,PG,26,CHI,82,1,13.3,1.8,4.8,0.371,0.5,1.4,0.393,1.2,3.4,0.362,0.8,1.1,0.742,0.2,1,1.1,2.3,0.7,0.1,0.9,1,4.9,3400000
423,Earl Watson,PG,31,UTA,80,13,19.6,1.6,3.8,0.41,0.5,1.3,0.336,1.1,2.5,0.45,0.7,1,0.671,0.7,1.6,2.3,3.5,0.8,0.2,1.5,1.8,4.3,2000000
424,Kyle Weaver,SG,24,UTA,5,0,13.8,1.8,5,0.36,0.6,1.4,0.429,1.2,3.6,0.333,1.4,1.6,0.875,0.4,1.6,2,1.4,0.4,0.4,1.4,0.6,5.6,0
425,Martell Webster,SG,24,MIN,46,1,23.8,3.3,7.4,0.447,1.2,2.9,0.417,2.1,4.5,0.466,2,2.7,0.77,0.8,2.4,3.2,1.2,0.6,0.2,1.3,2.2,9.8,5256000
426,Sonny Weems,SF,24,TOR,59,28,23.9,3.9,8.7,0.444,0.3,1,0.279,3.6,7.7,0.467,1.2,1.6,0.766,0.7,1.9,2.6,1.8,0.6,0,1.5,1.5,9.2,0
427,David West,PF,30,NOH,70,70,35,7.5,14.9,0.508,0,0.1,0.222,7.5,14.7,0.51,3.8,4.7,0.807,2.2,5.3,7.6,2.3,1,0.9,2,2.9,18.9,10000000
428,Delonte West,PG,27,BOS,24,2,18.9,2.3,5,0.458,0.5,1.4,0.364,1.8,3.6,0.494,0.5,0.6,0.867,0.3,1.3,1.5,2.7,0.8,0.4,1.3,1.2,5.6,1146337
429,Mario West,SG,26,NJN,6,3,19.3,1.5,3.5,0.429,0.2,0.7,0.25,1.3,2.8,0.471,0.5,0.8,0.6,0.3,1.5,1.8,1.7,1.2,0,0.3,2.2,3.7,0
430,Russell Westbrook,PG,22,OKC,82,82,34.7,7.5,17,0.442,0.4,1.3,0.33,7.1,15.7,0.451,6.5,7.7,0.842,1.5,3.1,4.6,8.2,1.9,0.4,3.9,2.5,21.9,5082416
431,D.J. White,C-PF,24,TOT,47,0,14.6,2.4,4.7,0.507,0,0,0,2.4,4.6,0.512,1,1.4,0.719,0.9,2.4,3.4,0.4,0.3,0.4,0.3,1.6,5.7,2001167
431,D.J. White,PF,24,OKC,23,0,9.5,1.3,2.8,0.462,0,0,,1.3,2.8,0.462,0.2,0.4,0.5,0.5,1.7,2.3,0.2,0.3,0.3,0.3,1.3,2.8,2001167
431,D.J. White,C,24,CHA,24,0,19.4,3.4,6.4,0.526,0,0.1,0,3.4,6.3,0.533,1.7,2.3,0.759,1.3,3.1,4.4,0.6,0.3,0.5,0.3,1.9,8.5,2001167
432,Hassan Whiteside,C,21,SAC,1,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,788872
433,Chris Wilcox,PF,28,DET,57,29,17.5,3.3,5.6,0.581,0,0,0,3.3,5.6,0.583,0.9,1.6,0.562,1.7,3.1,4.8,0.8,0.5,0.3,0.8,2.5,7.4,3000000
434,Damien Wilkins,SF,31,ATL,52,0,13,1.3,2.6,0.504,0,0.2,0.2,1.3,2.4,0.528,0.8,1.1,0.714,0.4,1.3,1.7,0.8,0.5,0.2,0.4,1.4,3.5,1146337
435,Deron Williams,PG,26,TOT,65,65,37.9,6.6,15,0.439,1.6,4.9,0.331,5,10.1,0.491,5.4,6.3,0.845,0.6,3.4,4,10.3,1.2,0.2,3.5,2.9,20.1,16647180
435,Deron Williams,PG,26,UTA,53,53,37.9,7,15.2,0.458,1.7,4.9,0.345,5.3,10.3,0.511,5.7,6.7,0.853,0.6,3.3,3.9,9.7,1.2,0.2,3.5,2.9,21.3,16647180
435,Deron Williams,PG,26,NJN,12,12,38,4.9,14.1,0.349,1.3,4.9,0.271,3.6,9.2,0.391,3.8,4.8,0.793,0.7,3.9,4.6,12.8,1.3,0.3,3.6,3.2,15,16647180
436,Jason Williams,PG,35,TOT,27,0,10.9,0.8,2.5,0.328,0.4,1.4,0.263,0.4,1.1,0.414,0,0,,0.1,1,1.1,1.9,0.4,0,0.7,0.3,2,0
436,Jason Williams,PG,35,ORL,16,0,10.7,0.8,2.4,0.342,0.4,1.4,0.304,0.4,0.9,0.4,0,0,,0.2,1.2,1.4,1.5,0.5,0,0.7,0.4,2.1,0
436,Jason Williams,PG,35,MEM,11,0,11.3,0.8,2.6,0.31,0.3,1.4,0.2,0.5,1.3,0.429,0,0,,0,0.7,0.7,2.5,0.3,0.1,0.6,0.2,1.9,0
437,Jawad Williams,SF,27,CLE,26,1,15,1.6,4.8,0.325,0.5,1.7,0.289,1.1,3.1,0.346,0.3,0.5,0.75,0.3,1.6,1.8,0.8,0.3,0.1,0.6,1.3,4,0
438,Louis Williams,SG,24,PHI,75,0,23.3,4.3,10.6,0.406,1.2,3.4,0.348,3.1,7.2,0.434,3.9,4.7,0.823,0.4,1.6,2,3.4,0.6,0.2,1.4,1.7,13.7,5176000
439,Marvin Williams,SF,24,ATL,65,52,28.7,3.8,8.3,0.458,0.6,1.7,0.336,3.2,6.6,0.489,2.3,2.7,0.845,1,3.8,4.8,1.4,0.5,0.4,1,1.6,10.4,7500000
440,Mo Williams,PG,28,TOT,58,56,30.8,5,12.6,0.399,1.4,4.2,0.324,3.7,8.4,0.436,2.6,3.1,0.853,0.4,2.3,2.6,6.6,0.9,0.2,2.9,2.6,14,8500000
440,Mo Williams,PG,28,CLE,36,34,29.6,4.9,12.8,0.385,1,3.8,0.265,3.9,9.1,0.436,2.4,2.8,0.833,0.4,2.3,2.7,7.1,0.9,0.3,2.9,2.5,13.3,8500000
440,Mo Williams,PG,28,LAC,22,22,32.9,5.1,12.2,0.422,2,4.9,0.398,3.2,7.3,0.438,3,3.4,0.88,0.3,2.3,2.5,5.6,0.9,0,3,2.7,15.2,8500000
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
441,Reggie Williams,SG,24,GSW,80,9,20.3,3.4,7.2,0.469,1.3,3,0.423,2.1,4.1,0.502,1.3,1.7,0.746,0.6,2.1,2.7,1.5,0.4,0,0.7,1.6,9.2,2500000
442,Shawne Williams,PF,24,NYK,64,11,20.7,2.6,6,0.426,1.3,3.3,0.401,1.2,2.7,0.457,0.6,0.8,0.837,0.9,2.8,3.7,0.7,0.6,0.8,0.7,2.6,7.1,3000000
443,Shelden Williams,PF,27,TOT,59,38,15.4,1.7,3.7,0.468,0,0,,1.7,3.7,0.468,1,1.3,0.773,1.6,3.1,4.6,0.5,0.4,0.4,0.7,2.1,4.5,992680
443,Shelden Williams,PF,27,DEN,42,32,17,2,4.3,0.453,0,0,,2,4.3,0.453,0.8,1.1,0.739,1.8,3.5,5.3,0.5,0.4,0.5,0.9,2.2,4.7,992680
443,Shelden Williams,PF,27,NYK,17,6,11.6,1.2,2.3,0.538,0,0,,1.2,2.3,0.538,1.4,1.7,0.828,1.1,1.8,2.9,0.8,0.3,0.2,0.4,2,3.9,992680
444,Terrence Williams,SG,23,TOT,21,0,13.8,2,5.5,0.374,0.3,1,0.273,1.8,4.4,0.398,0.7,1,0.667,0.2,2.2,2.4,1.8,0.4,0,1.6,1.2,5,2369040
444,Terrence Williams,SG,23,NJN,10,0,20.6,2.9,7.3,0.397,0.4,1.2,0.333,2.5,6.1,0.41,0.5,1,0.5,0.3,3.3,3.6,3.1,0.5,0,2.5,2.1,6.7,2369040
444,Terrence Williams,SG,23,HOU,11,0,7.6,1.3,3.8,0.333,0.2,0.9,0.2,1.1,2.9,0.375,0.8,1,0.818,0.1,1.3,1.4,0.6,0.4,0,0.7,0.4,3.5,2369040
445,Metta World Peace,SF,31,LAL,82,82,29.4,3.2,8,0.397,1,2.8,0.356,2.2,5.2,0.419,1.1,1.7,0.676,1.2,2,3.3,2.1,1.5,0.4,1.1,2.2,8.5,6790640
446,Antoine Wright,SG,26,SAC,7,0,4.4,0.1,1.1,0.125,0,0.6,0,0.1,0.6,0.25,0,0,,0.3,0.1,0.4,0,0.1,0,0.1,0.4,0.3,0
447,Brandan Wright,PF,23,TOT,37,2,10.2,1.6,3.2,0.513,0,0,,1.6,3.2,0.513,0.6,0.8,0.677,0.8,1.6,2.4,0.3,0.3,0.5,0.4,0.9,3.8,915852
