Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
384,Ramon Sessions,PG,25,TOT,64,1707,16.7,.535,.466,.439,.172,2.2,12.0,7.1,35.5,1.4,0.1,17.3,21.6,108,109,2.9,0.8,3.7,.104
384,Ramon Sessions,PG,25,CLE,41,1006,16.4,.514,.435,.415,.175,2.1,12.7,7.2,37.1,1.4,0.1,16.4,22.4,107,111,1.5,0.3,1.8,.085
384,Ramon Sessions,PG,25,LAL,23,701,17.3,.570,.519,.479,.166,2.3,11.1,6.9,33.1,1.3,0.2,18.8,20.5,111,107,1.4,0.5,1.9,.131
385,Iman Shumpert,PG,21,NYK,59,1705,10.8,.484,.446,.204,.294,2.8,9.9,6.3,15.6,3.1,0.4,16.0,18.2,96,101,-0.1,2.5,2.4,.068
386,Xavier Silas,SG,24,PHI,2,39,0.1,.337,.300,.200,.400,5.7,5.7,5.7,11.4,0.0,0.0,15.5,23.3,72,107,-0.1,0.0,-0.1,-0.131
387,Bobby Simmons,SF,31,LAC,28,418,6.0,.430,.422,.078,.667,4.8,10.9,7.8,3.8,1.9,0.6,9.7,11.4,95,108,0.0,0.3,0.3,.029
388,Chris Singleton,SF,22,WAS,66,1431,8.3,.462,.442,.141,.407,3.4,15.1,9.2,5.0,2.5,1.6,10.3,11.5,97,105,0.1,1.5,1.5,.052
389,James Singleton,PF,30,WAS,12,262,19.6,.600,.560,.200,.120,10.7,24.3,17.4,9.5,1.8,2.3,10.9,15.6,122,103,0.7,0.3,1.0,.186
390,Brian Skinner,C,35,MEM,1,4,-14.6,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0,112,0.0,0.0,0.0,-0.248
391,Donald Sloan,PG,24,TOT,33,669,8.9,.433,.404,.152,.126,3.0,8.6,5.7,26.5,1.0,0.3,18.8,17.6,91,112,-0.4,0.1,-0.3,-0.024
391,Donald Sloan,PG,24,ATL,5,20,11.6,.375,.375,.000,.125,5.9,23.3,14.7,41.6,2.7,0.0,20.0,23.5,86,98,0.0,0.0,0.0,.012
391,Donald Sloan,PG,24,NOH,3,41,8.0,.381,.357,.286,.143,5.9,2.9,4.4,32.5,2.7,0.0,24.1,23.9,79,108,-0.1,0.0,-0.1,-0.104
391,Donald Sloan,PG,24,CLE,25,608,8.9,.440,.409,.148,.125,2.7,8.6,5.5,25.6,0.9,0.4,18.3,17.0,92,113,-0.3,0.0,-0.3,-0.020
392,Craig Smith,PF,28,POR,47,464,13.6,.556,.504,.453,.009,8.1,19.8,13.8,6.6,1.8,0.8,14.6,16.2,109,105,0.6,0.4,1.0,.105
393,Greg Smith,C,21,HOU,8,69,12.3,.636,.636,.000,.000,8.3,25.5,16.8,2.2,1.5,5.4,8.3,7.9,131,99,0.1,0.1,0.2,.165
394,Ishmael Smith,PG,23,TOT,26,234,14.1,.422,.401,.123,.111,3.4,13.9,8.6,29.2,3.4,0.7,13.2,19.6,96,103,0.0,0.3,0.3,.062
394,Ishmael Smith,PG,23,GSW,6,63,16.7,.437,.433,.067,.167,3.6,12.6,8.1,24.2,3.3,0.0,3.1,23.3,101,107,0.0,0.0,0.1,.069
394,Ishmael Smith,PG,23,ORL,20,171,13.1,.413,.382,.157,.078,3.3,14.4,8.8,31.1,3.5,0.9,18.0,18.2,94,101,0.0,0.3,0.2,.060
395,J.R. Smith,SG,26,NYK,35,967,15.2,.508,.490,.136,.477,3.4,12.9,8.1,15.2,2.9,0.5,9.7,22.0,104,100,1.0,1.5,2.5,.122
396,Jason Smith,PF,25,NOH,40,947,16.6,.537,.522,.135,.026,9.2,15.3,12.3,6.8,1.2,3.6,9.8,20.4,107,105,1.2,1.0,2.2,.110
397,Jerry Smith,PG,24,NJN,5,46,7.8,.250,.250,.000,.429,4.9,13.0,8.8,13.4,5.8,0.0,0.0,13.9,78,102,-0.1,0.1,0.0,-0.007
398,Josh Smith,PF,26,ATL,66,2329,21.1,.499,.470,.292,.099,6.9,24.8,15.9,20.6,2.1,3.8,11.7,28.4,101,96,1.9,4.9,6.8,.139
399,Nolan Smith,PG,23,POR,44,541,7.8,.434,.408,.156,.250,3.6,8.6,6.0,18.2,1.8,0.4,17.9,19.8,88,109,-0.6,0.3,-0.3,-0.029
400,Marreese Speights,PF,24,MEM,60,1345,14.1,.491,.453,.223,.006,11.3,21.4,16.2,6.0,0.8,1.8,12.1,20.5,102,102,0.9,1.7,2.7,.096
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
401,Tiago Splitter,C,27,SAS,59,1121,20.5,.649,.618,.528,.000,9.7,21.4,15.7,9.2,1.0,3.0,17.1,20.7,117,102,3.0,1.6,4.6,.197
402,Jerry Stackhouse,SF,37,ATL,30,273,11.5,.490,.435,.230,.380,2.6,7.2,4.9,8.3,1.9,0.8,10.6,21.2,97,104,0.0,0.3,0.3,.060
403,Lance Stephenson,SG,21,IND,42,442,7.0,.400,.392,.136,.240,3.1,10.4,6.7,16.5,2.5,0.9,21.4,17.3,80,104,-0.8,0.5,-0.3,-0.031
404,DeShawn Stevenson,SF,30,NJN,51,960,4.3,.413,.404,.093,.843,0.8,11.7,6.1,6.5,1.1,0.3,9.6,9.4,90,112,-0.3,0.1,-0.3,-0.014
405,Greg Stiemsma,C,26,BOS,55,766,13.6,.579,.545,.339,.000,7.7,19.0,13.6,5.6,2.6,8.5,19.2,10.8,107,90,0.6,2.2,2.7,.170
406,Julyan Stone,SG,23,DEN,22,179,13.0,.502,.452,.355,.355,3.4,12.6,8.1,28.3,2.3,2.6,23.5,11.7,109,105,0.2,0.2,0.4,.101
407,Amar'e Stoudemire,PF,29,NYK,47,1543,17.7,.541,.487,.372,.032,7.9,19.8,13.7,6.3,1.3,2.3,12.8,25.4,104,101,1.8,2.3,4.1,.128
408,Rodney Stuckey,SG,25,DET,55,1644,17.6,.550,.456,.536,.174,2.7,7.8,5.2,22.7,1.4,0.5,12.6,23.7,112,109,3.8,0.7,4.5,.131
409,DaJuan Summers,SF,24,NOH,15,209,9.0,.493,.469,.138,.246,4.6,8.4,6.6,8.1,1.8,0.0,10.4,17.4,100,108,0.1,0.1,0.2,.049
410,Jeff Teague,PG,23,ATL,66,2183,15.8,.551,.514,.275,.222,1.1,7.4,4.3,24.3,2.6,1.3,15.1,19.1,108,102,3.0,3.0,6.0,.131
411,Sebastian Telfair,PG,26,PHO,60,895,13.2,.495,.461,.196,.307,2.5,8.9,5.7,24.5,2.4,1.0,15.5,22.3,99,107,0.4,0.7,1.1,.058
412,Jason Terry,SG,34,DAL,63,2000,15.7,.540,.513,.134,.440,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,103,106,2.0,1.8,3.8,.092
413,Hasheem Thabeet,C,24,TOT,20,139,12.4,.587,.524,.952,.000,13.1,22.2,17.6,0.0,0.4,5.5,21.2,12.4,109,104,0.1,0.2,0.3,.102
413,Hasheem Thabeet,C,24,HOU,5,23,16.4,1.000,1.000,.000,.000,5.0,30.6,17.7,0.0,0.0,6.5,0.0,5.9,202,100,0.1,0.0,0.1,.228
413,Hasheem Thabeet,C,24,POR,15,116,11.6,.541,.444,1.111,.000,14.8,20.5,17.6,0.0,0.5,5.3,23.0,13.7,103,105,0.1,0.1,0.2,.077
414,Isaiah Thomas,PG,22,SAC,65,1656,17.6,.574,.521,.324,.384,3.0,8.4,5.6,25.6,1.6,0.4,13.9,19.8,116,113,4.2,0.0,4.3,.124
415,Kurt Thomas,C,39,POR,53,803,9.5,.483,.465,.127,.000,5.5,22.1,13.7,8.7,1.6,3.0,15.8,11.2,99,104,0.2,0.9,1.1,.067
416,Lance Thomas,PF,23,NOH,42,630,10.1,.541,.452,.492,.008,9.4,14.3,11.9,3.0,0.9,0.9,13.5,13.3,110,107,0.7,0.4,1.2,.088
417,Malcolm Thomas,PF,23,SAS,3,15,7.1,.129,.000,.667,.000,7.8,15.0,11.5,8.1,3.4,4.8,0.0,11.8,62,97,0.0,0.0,0.0,-0.028
418,Tyrus Thomas,PF,25,CHA,54,1013,9.0,.418,.369,.254,.009,5.4,17.7,11.3,6.0,1.9,4.4,12.7,19.0,84,106,-1.5,0.8,-0.6,-0.029
419,Trey Thompkins,C,21,LAC,24,119,12.0,.445,.426,.115,.213,4.0,20.2,12.0,4.5,1.4,2.1,8.6,27.2,90,105,-0.1,0.1,0.0,.004
420,Jason Thompson,PF,25,SAC,64,1657,16.4,.558,.535,.409,.005,10.5,19.3,14.7,7.5,1.3,1.9,11.5,15.5,115,109,3.1,0.8,3.9,.114
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
421,Klay Thompson,SG,21,GSW,66,1608,14.9,.545,.520,.127,.373,1.7,9.6,5.7,14.2,1.6,1.0,12.0,24.7,102,111,1.4,0.3,1.7,.050
422,Mychel Thompson,SG,23,CLE,5,95,2.2,.375,.375,.000,.458,0.0,6.2,3.0,11.6,1.1,0.8,17.2,13.7,76,113,-0.2,0.0,-0.2,-0.079
423,Tristan Thompson,PF,20,CLE,60,1424,13.3,.469,.439,.434,.005,14.4,16.8,15.5,3.3,1.0,3.3,13.3,19.2,98,108,0.3,0.9,1.1,.038
424,Marcus Thornton,SG,24,SAC,51,1780,17.4,.544,.505,.203,.386,4.9,6.7,5.8,9.4,2.0,0.5,8.8,23.4,111,112,3.7,0.1,3.8,.103
425,Jamaal Tinsley,PG,33,UTA,37,507,10.9,.461,.440,.121,.262,1.3,8.9,5.1,36.3,1.8,1.3,25.9,17.8,93,108,-0.2,0.3,0.1,.006
426,Anthony Tolliver,SF,26,MIN,51,882,8.3,.504,.459,.302,.555,6.2,13.0,9.6,3.8,1.0,1.5,14.5,12.2,101,108,0.3,0.6,0.9,.049
427,Ronny Turiaf,C,29,TOT,17,279,12.3,.597,.576,.667,.030,8.9,20.6,14.8,5.1,2.6,4.9,24.7,9.4,107,96,0.2,0.6,0.8,.137
427,Ronny Turiaf,C,29,WAS,4,58,10.8,1.000,1.000,.000,.000,1.9,21.6,11.7,12.2,5.4,4.0,66.7,6.9,76,95,-0.1,0.1,0.1,.057
427,Ronny Turiaf,C,29,MIA,13,221,12.6,.567,.533,.733,.033,10.7,20.3,15.7,3.3,1.9,5.1,16.8,10.0,114,96,0.3,0.5,0.7,.158
428,Hedo Turkoglu,SF,32,ORL,53,1653,11.7,.528,.505,.188,.512,1.7,12.4,7.0,24.1,1.5,0.8,20.6,19.5,99,106,0.6,1.5,2.1,.060
429,Evan Turner,SF,23,PHI,65,1713,12.6,.478,.455,.183,.083,1.7,22.8,12.2,16.9,1.2,0.9,14.1,20.3,93,99,-0.6,3.0,2.4,.068
430,Jeremy Tyler,C,20,GSW,42,568,10.4,.442,.421,.249,.005,10.8,17.1,14.0,4.5,1.5,2.7,13.4,21.8,89,108,-0.5,0.4,-0.2,-0.014
431,Edwin Ubiles,SF,25,WAS,4,52,7.3,.362,.306,.167,.278,4.3,17.5,10.9,2.9,1.0,1.5,4.9,17.5,84,107,-0.1,0.0,0.0,-0.026
432,Ekpe Udoh,C,24,TOT,61,1290,12.5,.493,.431,.386,.007,8.6,13.5,11.0,6.4,1.6,6.0,13.3,14.0,104,105,0.9,1.2,2.1,.077
432,Ekpe Udoh,C,24,GSW,38,827,11.5,.493,.443,.346,.000,8.0,12.2,10.1,5.5,1.6,6.0,14.1,13.8,101,107,0.3,0.6,0.9,.054
432,Ekpe Udoh,C,24,MIL,23,463,14.3,.492,.409,.455,.018,9.7,15.9,12.7,8.1,1.7,6.0,12.0,14.3,108,102,0.5,0.6,1.1,.119
433,Beno Udrih,SG,29,MIL,59,1080,13.1,.488,.465,.166,.178,2.6,8.0,5.2,32.2,1.8,0.1,17.8,17.7,102,109,0.8,0.6,1.4,.061
434,Ben Uzoh,PG,23,TOT,18,370,10.9,.377,.354,.192,.010,6.0,15.1,10.6,26.8,2.5,0.7,15.0,16.1,91,103,-0.2,0.4,0.2,.032
434,Ben Uzoh,PG,23,CLE,2,13,21.0,.400,.400,.000,.000,16.9,18.2,17.5,27.8,4.0,0.0,0.0,17.3,115,104,0.0,0.0,0.0,.161
434,Ben Uzoh,PG,23,TOR,16,357,10.5,.376,.351,.202,.011,5.6,15.0,10.3,26.7,2.4,0.7,15.7,16.0,90,103,-0.2,0.4,0.2,.027
435,Anderson Varejao,C,29,CLE,25,785,18.9,.542,.514,.288,.018,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,110,103,1.2,0.9,2.1,.131
436,Greivis Vasquez,SG,25,NOH,66,1706,14.2,.513,.471,.224,.258,1.6,10.3,6.0,35.7,1.9,0.4,20.5,20.0,101,107,1.0,1.3,2.3,.064
437,Jan Vesely,PF,21,WAS,57,1078,11.5,.544,.537,.284,.005,10.5,15.6,13.0,6.7,1.9,2.3,19.7,12.7,104,105,0.7,1.0,1.7,.076
438,Charlie Villanueva,PF,27,DET,13,180,16.2,.484,.467,.077,.495,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26.0,100,101,0.1,0.3,0.4,.096
439,Nikola Vucevic,C,21,PHI,51,812,14.3,.462,.455,.117,.027,12.0,21.7,16.8,6.2,1.3,3.1,9.7,19.6,99,97,0.2,1.6,1.8,.109
440,Dwyane Wade,SG,30,MIA,49,1625,26.3,.559,.506,.355,.067,5.6,11.6,8.7,27.3,2.7,3.1,11.8,31.3,112,99,4.8,2.9,7.7,.227
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
441,Von Wafer,SG,26,ORL,33,469,11.4,.537,.497,.344,.248,1.5,9.7,5.5,11.0,1.1,0.5,16.2,21.6,98,107,0.1,0.3,0.4,.042
442,Bill Walker,SG,24,NYK,32,620,8.2,.526,.503,.117,.661,1.7,13.4,7.5,9.4,1.6,0.9,16.3,15.5,98,103,0.1,0.8,0.9,.067
443,Kemba Walker,PG,21,CHA,66,1792,14.9,.464,.411,.278,.295,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,96,111,-0.2,0.5,0.3,.009
444,John Wall,PG,21,WAS,66,2386,17.7,.502,.424,.450,.047,2.2,12.0,7.1,36.9,2.1,1.8,19.2,24.9,100,107,1.7,1.9,3.5,.071
445,Ben Wallace,C,37,DET,62,980,10.7,.398,.401,.547,.047,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,93,100,-0.1,1.6,1.4,.070
446,Gerald Wallace,SF,29,TOT,58,2076,15.9,.547,.491,.356,.237,4.8,17.2,10.8,13.2,2.2,1.3,13.2,18.6,109,106,3.0,1.8,4.8,.112
446,Gerald Wallace,SF,29,POR,42,1503,15.5,.556,.502,.374,.228,4.8,17.0,10.7,12.4,2.2,1.3,14.4,17.8,108,105,2.0,1.4,3.5,.111
446,Gerald Wallace,SF,29,NJN,16,573,17.2,.528,.465,.317,.257,4.7,17.7,11.0,15.1,2.1,1.5,10.5,20.5,110,107,1.0,0.4,1.4,.113
447,Luke Walton,PF-SF,31,TOT,30,364,3.4,.423,.423,.000,.308,4.0,11.4,7.6,14.8,0.7,0.2,29.3,11.4,80,112,-0.4,0.1,-0.4,-0.050
447,Luke Walton,SF,31,LAL,9,65,8.9,.429,.429,.000,.286,10.8,13.1,12.0,11.6,1.6,0.0,12.5,11.3,104,105,0.0,0.1,0.1,.072
447,Luke Walton,PF,31,CLE,21,299,2.2,.422,.422,.000,.314,2.6,11.1,6.7,15.5,0.5,0.3,32.9,11.4,76,113,-0.5,0.0,-0.5,-0.076
448,Hakim Warrick,PF,29,PHO,35,503,13.1,.503,.414,.550,.056,7.0,13.5,10.3,9.3,0.8,0.4,13.9,23.4,100,109,0.3,0.2,0.5,.050
449,Darryl Watkins,C,27,NOH,5,98,10.8,.525,.500,1.286,.000,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,90,99,-0.1,0.2,0.1,.056
450,C.J. Watson,PG,27,CHI,49,1159,13.3,.491,.446,.238,.396,2.1,7.9,5.1,27.2,2.1,0.5,16.7,22.8,101,101,0.8,1.8,2.6,.109
451,Earl Watson,PG,32,UTA,50,1033,9.5,.413,.369,.288,.325,3.3,10.2,6.7,28.9,2.7,1.7,32.0,11.5,90,106,-0.6,0.9,0.4,.018
452,Martell Webster,SG,25,MIN,47,1140,10.0,.533,.491,.265,.401,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,105,108,0.8,0.7,1.5,.064
453,David West,PF,31,IND,66,1925,17.8,.531,.489,.246,.013,6.9,18.3,12.6,13.1,1.4,1.9,10.5,20.9,110,102,3.4,2.5,5.9,.147
454,Delonte West,PG,28,DAL,44,1060,15.3,.539,.499,.194,.211,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,102,103,0.8,1.4,2.2,.098
455,Russell Westbrook,PG,23,OKC,66,2331,22.9,.538,.481,.326,.155,5.0,9.4,7.4,29.8,2.5,0.7,14.2,32.7,108,105,5.5,2.4,7.9,.163
456,D.J. White,PF,25,CHA,58,1098,12.4,.516,.494,.173,.003,5.0,17.2,10.9,8.1,0.8,1.6,10.2,17.8,100,111,0.5,0.3,0.8,.034
457,Hassan Whiteside,C,22,SAC,18,109,16.2,.449,.444,.444,.000,15.4,24.3,19.6,0.0,1.4,10.0,13.4,14.8,98,102,0.0,0.2,0.2,.073
458,Chris Wilcox,C,29,BOS,28,481,12.4,.612,.598,.364,.000,9.8,19.7,14.9,4.1,1.2,1.4,19.5,15.4,105,98,0.4,0.9,1.3,.132
459,Damien Wilkins,SF,32,DET,60,922,6.9,.445,.412,.280,.119,2.8,10.4,6.5,7.5,1.7,1.1,12.2,12.4,93,108,-0.2,0.6,0.4,.019
460,Deron Williams,PG,27,NJN,55,1999,20.3,.527,.467,.317,.356,1.3,9.6,5.3,46.6,1.8,0.8,16.7,30.1,106,111,3.7,0.4,4.1,.099
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,eFG%,FTr,3PAr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48
461,Derrick Williams,PF,20,MIN,66,1418,12.9,.499,.449,.392,.277,6.0,18.4,12.2,4.5,1.1,1.6,11.7,20.7,100,106,0.6,1.2,1.8,.059
462,Elliot Williams,SG,22,POR,24,149,18.8,.537,.554,.243,.365,5.4,9.6,7.4,8.0,2.1,1.6,5.8,26.7,106,107,0.2,0.1,0.3,.105
463,Jordan Williams,C,21,NJN,43,635,14.5,.544,.507,.434,.000,11.7,16.9,14.3,2.9,1.8,1.8,11.3,14.7,112,108,1.0,0.4,1.3,.101
464,Louis Williams,PG,25,PHI,64,1682,20.2,.525,.460,.373,.293,2.0,8.3,5.1,22.4,1.7,0.8,7.2,27.4,110,102,3.9,2.2,6.1,.174
465,Marvin Williams,SF,25,ATL,57,1500,15.8,.542,.494,.311,.317,6.0,16.9,11.5,7.7,1.7,0.9,6.8,18.0,113,101,2.7,2.1,4.9,.156
466,Mo Williams,SG,29,LAC,52,1472,15.0,.530,.502,.131,.391,1.8,6.2,4.0,18.5,1.9,0.4,11.7,22.9,107,109,2.2,0.7,2.8,.093
467,Reggie Williams,SG,25,CHA,33,747,12.4,.503,.480,.157,.420,4.0,10.5,7.1,14.7,1.4,0.3,10.8,18.9,100,113,0.3,0.0,0.3,.022
468,Sean Williams,C,25,TOT,11,107,18.7,.722,.636,.591,.000,14.1,12.6,13.4,7.4,2.0,5.9,26.5,16.5,117,98,0.2,0.2,0.4,.199
468,Sean Williams,C,25,DAL,8,65,18.8,.778,.750,.375,.000,15.7,6.9,11.2,5.5,0.8,6.1,27.3,18.3,118,103,0.2,0.1,0.2,.182
468,Sean Williams,C,25,BOS,3,42,18.6,.606,.333,1.167,.000,11.8,21.4,16.8,10.4,3.8,5.5,24.8,13.8,114,89,0.1,0.1,0.2,.226
469,Shawne Williams,SF,25,NJN,25,514,4.9,.372,.357,.075,.592,4.4,11.2,7.7,4.9,1.0,1.6,7.9,14.7,84,112,-0.5,0.1,-0.4,-0.041
470,Shelden Williams,C,28,NJN,58,1276,11.9,.543,.478,.517,.000,12.5,19.6,15.9,4.3,2.0,2.3,21.1,11.2,107,106,1.1,1.0,2.1,.078
471,Terrence Williams,SG,24,TOT,30,550,13.1,.488,.470,.232,.232,2.5,18.7,10.3,19.2,1.9,0.9,16.5,20.9,96,107,-0.1,0.4,0.3,.029
471,Terrence Williams,SG,24,HOU,12,181,6.2,.434,.421,.211,.333,1.3,16.8,9.0,8.3,1.2,0.4,13.8,18.1,85,107,-0.2,0.1,-0.1,-0.019
471,Terrence Williams,SG,24,SAC,18,369,16.5,.510,.489,.241,.191,3.1,19.7,11.0,24.6,2.2,1.2,17.5,22.2,99,108,0.2,0.2,0.4,.052
472,Metta World Peace,SF,32,LAL,64,1720,11.0,.478,.454,.247,.406,4.8,9.1,7.1,12.5,2.1,1.1,11.8,15.6,102,105,0.9,1.7,2.6,.073
473,Brandan Wright,C,24,DAL,49,791,21.6,.632,.618,.352,.004,8.9,15.8,12.4,2.9,1.5,6.4,7.2,17.0,124,100,2.2,1.3,3.5,.215
474,Chris Wright,SF,23,GSW,24,186,18.6,.597,.511,.689,.000,11.6,15.8,13.7,3.3,2.0,5.4,12.0,16.5,120,106,0.5,0.2,0.6,.163
475,Dorell Wright,SF,26,GSW,61,1650,15.0,.553,.522,.186,.555,4.1,14.9,9.6,8.8,1.8,1.2,8.2,17.3,111,109,2.6,0.8,3.4,.099
476,Nick Young,SG,26,TOT,62,1729,12.9,.512,.469,.216,.360,2.0,6.8,4.4,5.7,1.3,0.8,8.8,24.5,102,110,1.4,0.6,1.9,.053
476,Nick Young,SG,26,WAS,40,1211,14.2,.513,.468,.220,.333,1.8,7.2,4.5,6.8,1.3,0.7,8.3,26.1,103,111,1.1,0.4,1.5,.059
476,Nick Young,SG,26,LAC,22,518,9.9,.509,.472,.202,.440,2.5,5.8,4.1,3.1,1.5,1.0,10.2,20.9,100,110,0.2,0.2,0.4,.040
477,Sam Young,SF,26,TOT,35,375,9.7,.412,.374,.205,.134,6.0,13.1,9.5,6.2,2.4,1.2,10.4,18.9,89,101,-0.3,0.6,0.2,.030
477,Sam Young,SF,26,MEM,21,240,10.6,.419,.386,.145,.108,6.7,13.4,10.0,6.0,2.4,0.7,9.3,18.4,92,102,-0.1,0.3,0.2,.042
477,Sam Young,SF,26,PHI,14,135,8.2,.399,.352,.318,.182,4.9,12.4,8.6,6.5,2.4,2.2,12.2,19.9,83,98,-0.2,0.2,0.0,.010
478,Thaddeus Young,PF,23,PHI,63,1755,18.9,.538,.507,.210,.006,8.6,12.0,10.3,7.3,2.0,1.8,6.8,21.5,111,100,3.4,2.9,6.3,.171
