Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
287,Mikki Moore,PF-C,33,TOT,70,20,17.2,1.6,2.9,0.553,0,0,,1.6,2.9,0.553,0.7,0.9,0.787,1.1,2.6,3.7,0.8,0.2,0.3,0.7,3,3.9,3306455
287,Mikki Moore,PF,33,SAC,46,20,16.2,1.4,2.6,0.521,0,0,,1.4,2.6,0.521,0.7,0.9,0.81,1,2.3,3.3,0.6,0.3,0.3,0.6,2.4,3.5,3306455
287,Mikki Moore,C,33,BOS,24,0,19,2.1,3.5,0.6,0,0,,2.1,3.5,0.6,0.6,0.8,0.737,1.3,3.1,4.4,1,0.2,0.2,0.9,4,4.8,3306455
288,Randolph Morris,C,23,ATL,23,0,3.9,0.3,0.7,0.412,0,0,,0.3,0.7,0.412,0.2,0.2,1,0.2,0.7,0.9,0.1,0.1,0,0.3,1.1,0.8,855189
289,Adam Morrison,SF,24,TOT,52,5,13.7,1.5,4.3,0.359,0.6,1.8,0.333,0.9,2.4,0.378,0.3,0.4,0.739,0.3,1.2,1.5,0.8,0.2,0.1,0.6,1.5,4,5257229
289,Adam Morrison,SF,24,CHA,44,5,15.2,1.7,4.8,0.36,0.7,2.1,0.337,1,2.7,0.378,0.4,0.5,0.762,0.4,1.3,1.6,0.9,0.2,0.1,0.7,1.7,4.5,5257229
289,Adam Morrison,SF,24,LAL,8,0,5.5,0.5,1.5,0.333,0.1,0.5,0.25,0.4,1,0.375,0.1,0.3,0.5,0.3,0.8,1,0.4,0,0,0.4,0.5,1.3,5257229
290,Anthony Morrow,SG,23,GSW,67,17,22.6,3.8,8,0.478,1.3,2.7,0.467,2.5,5.2,0.483,1.2,1.4,0.87,1.2,1.8,3,1.2,0.5,0.2,0.8,1.9,10.1,0
291,Troy Murphy,PF,28,IND,73,73,34,5,10.5,0.475,2.2,4.9,0.45,2.8,5.6,0.496,2.1,2.5,0.826,2,9.8,11.8,2.4,0.8,0.5,1.6,3.1,14.3,11047619
292,Ronald Murray,SG,29,ATL,80,2,24.7,4.4,9.9,0.447,1.1,3,0.36,3.4,6.9,0.485,2.2,2.9,0.76,0.3,1.8,2.1,2,1.1,0.2,1.6,2.2,12.2,1990000
293,Dikembe Mutombo,C,42,HOU,9,2,10.7,0.6,1.4,0.385,0,0,,0.6,1.4,0.385,0.7,1,0.667,1.3,2.3,3.7,0,0,1.2,0.7,1.2,1.8,0
294,Eduardo Najera,PF,32,NJN,27,0,11.8,1.2,2.7,0.446,0.2,0.9,0.2,1,1.8,0.571,0.3,0.8,0.364,0.6,1.9,2.5,0.7,0.4,0.1,0.7,1.9,2.9,3000000
295,Steve Nash,PG,34,PHO,74,74,33.6,5.8,11.5,0.503,1.5,3.3,0.439,4.3,8.2,0.529,2.6,2.8,0.933,0.3,2.8,3,9.7,0.7,0.1,3.4,1.5,15.7,13125000
296,DeMarcus Nelson,PG,23,GSW,13,5,13.2,1.8,4.2,0.444,0,0.2,0,1.8,3.9,0.471,0.4,1.1,0.357,0.5,1.4,1.8,1,0.7,0.2,1.2,1.8,4.1,0
297,Jameer Nelson,PG,26,ORL,42,42,31.2,6.4,12.6,0.503,2,4.3,0.453,4.4,8.3,0.529,2,2.3,0.887,0.5,3,3.5,5.4,1.2,0.1,2,2.9,16.7,7600000
298,Rasho Nesterovic,C,32,IND,70,19,17.3,3.2,6.2,0.513,0,0,0,3.2,6.2,0.514,0.4,0.5,0.781,1.3,2.1,3.4,1.6,0.4,0.5,0.9,2.4,6.8,1990000
299,Demetris Nichols,SF,24,TOT,4,0,3.5,0.8,2.3,0.333,0,0.5,0,0.8,1.8,0.429,0.3,0.5,0.5,0,0.5,0.5,0.3,0,0.3,0,0.3,1.8,0
299,Demetris Nichols,SF,24,CHI,2,0,2.5,0.5,2,0.25,0,0.5,0,0.5,1.5,0.333,0,0,,0,0,0,0.5,0,0,0,0.5,1,0
299,Demetris Nichols,SF,24,NYK,2,0,4.5,1,2.5,0.4,0,0.5,0,1,2,0.5,0.5,1,0.5,0,1,1,0,0,0.5,0,0,2.5,0
300,Joakim Noah,C,23,CHI,80,55,24.2,2.6,4.7,0.556,0,0,0,2.6,4.6,0.558,1.5,2.3,0.676,3.1,4.5,7.6,1.3,0.6,1.4,1,3,6.7,2445680
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
301,Andres Nocioni,PF-SF,29,TOT,76,18,26.2,3.9,9.2,0.427,1.6,4.1,0.399,2.3,5.1,0.449,1.9,2.4,0.792,0.7,4,4.8,1.3,0.5,0.4,1.5,3.4,11.4,7500000
301,Andres Nocioni,PF,29,CHI,53,2,24.1,3.5,8.5,0.414,1.5,3.9,0.378,2,4.5,0.446,1.9,2.3,0.806,0.6,3.5,4.2,1.1,0.5,0.3,1.4,3.3,10.4,7500000
301,Andres Nocioni,SF,29,SAC,23,16,31,4.9,11,0.448,2,4.4,0.441,3,6.5,0.453,2,2.6,0.763,0.9,5.2,6,1.8,0.6,0.7,1.7,3.7,13.7,7500000
302,Steve Novak,PF,25,LAC,71,3,16.4,2.5,5.6,0.444,1.7,4,0.416,0.8,1.5,0.518,0.3,0.3,0.913,0.3,1.5,1.8,0.6,0.3,0.1,0.3,1,6.9,1031000
303,Dirk Nowitzki,PF,30,DAL,81,81,37.7,9.6,20,0.479,0.8,2.1,0.359,8.8,17.9,0.493,6,6.7,0.89,1.1,7.3,8.4,2.4,0.8,0.8,1.9,2.2,25.9,19795714
304,Patrick O'Bryant,C,22,TOT,39,3,6.5,1.2,2.2,0.536,0,0.1,0,1.2,2.1,0.549,0.3,0.5,0.55,0.3,1.4,1.7,0.3,0.2,0.5,0.6,1.6,2.6,0
304,Patrick O'Bryant,C,22,BOS,26,0,4.2,0.6,1.2,0.516,0,0,,0.6,1.2,0.516,0.3,0.5,0.667,0.3,1,1.3,0.3,0.1,0.3,0.7,1.1,1.5,0
304,Patrick O'Bryant,C,22,TOR,13,3,11.3,2.2,4.1,0.547,0,0.2,0,2.2,3.9,0.569,0.2,0.6,0.375,0.5,2,2.5,0.2,0.2,0.8,0.4,2.5,4.7,0
305,Jermaine O'Neal,C,30,TOT,68,61,29.8,5.4,11.3,0.474,0,0,0,5.4,11.3,0.475,2.6,3.3,0.788,1.9,4.5,6.4,1.8,0.4,2,2.1,3.1,13.3,23016000
305,Jermaine O'Neal,C,30,TOR,41,34,29.7,5.4,11.3,0.473,0,0,0,5.4,11.3,0.474,2.8,3.5,0.81,1.7,5.3,7,1.6,0.4,2,2.2,3.2,13.5,23016000
305,Jermaine O'Neal,C,30,MIA,27,27,30,5.4,11.3,0.475,0,0,,5.4,11.3,0.475,2.2,3,0.75,2,3.3,5.4,2,0.4,2,1.9,3,13,23016000
306,Shaquille O'Neal,C,36,PHO,75,75,30,6.8,11.2,0.609,0,0,0,6.8,11.2,0.61,4.1,6.9,0.595,2.5,5.9,8.4,1.7,0.7,1.4,2.2,3.4,17.8,20000000
307,Fabricio Oberto,C,33,SAS,54,11,12.5,1.1,1.9,0.587,0,0,0,1.1,1.9,0.592,0.4,0.6,0.571,1.2,1.4,2.6,1.1,0.1,0.2,0.7,1.8,2.6,3263210
308,Greg Oden,C,21,POR,61,39,21.5,3.2,5.8,0.564,0,0,,3.2,5.8,0.564,2.4,3.7,0.637,2.8,4.2,7,0.5,0.4,1.1,1.4,3.9,8.9,5361240
309,Lamar Odom,PF,29,LAL,78,32,29.7,4.4,9,0.492,0.4,1.3,0.32,4,7.7,0.522,2.1,3.3,0.623,2.3,5.9,8.2,2.6,1,1.3,1.8,3,11.3,7500000
310,Emeka Okafor,C,26,CHA,82,81,32.8,5.3,9.4,0.561,0,0,,5.3,9.4,0.561,2.7,4.5,0.593,3.4,6.7,10.1,0.6,0.6,1.7,1.8,3,13.2,10497500
311,Mehmet Okur,C,29,UTA,72,72,33.5,6,12.3,0.485,1.3,2.8,0.446,4.7,9.5,0.497,3.8,4.6,0.817,1.7,6,7.7,1.7,0.8,0.7,1.8,3,17,9500000
312,Kevin Ollie,PG,36,MIN,50,21,17,1.2,3,0.407,0,0,0,1.2,3,0.409,1.6,1.9,0.833,0.3,1.2,1.5,2.3,0.4,0.1,0.7,1.6,4,1306455
313,Travis Outlaw,SF,24,POR,81,6,27.7,4.8,10.5,0.453,1.1,2.9,0.377,3.7,7.6,0.482,2.2,3,0.723,0.9,3.2,4.1,1,0.6,0.7,1.2,2.1,12.8,3600000
314,Zaza Pachulia,C,24,ATL,77,26,19.1,2.1,4.2,0.497,0,0,0,2.1,4.1,0.502,2.1,3,0.709,2.2,3.4,5.7,0.7,0.5,0.3,1.2,2.7,6.2,4750000
315,Anthony Parker,SG,33,TOR,80,71,33,4,9.4,0.426,1.2,3,0.39,2.8,6.4,0.442,1.5,1.8,0.834,0.6,3.4,4,3.4,1.3,0.2,1.4,1.8,10.7,2644231
316,Tony Parker,PG,26,SAS,72,71,34.1,8.9,17.5,0.506,0.3,0.9,0.292,8.6,16.6,0.518,3.9,5,0.782,0.4,2.7,3.1,6.9,0.9,0.1,2.6,1.5,22,12600000
317,Chris Paul,PG,23,NOH,78,78,38.5,8.1,16.1,0.503,0.8,2.3,0.364,7.3,13.8,0.525,5.8,6.7,0.868,0.9,4.7,5.5,11,2.8,0.1,3,2.7,22.8,13758000
318,Sasha Pavlovic,SF,25,CLE,66,12,16,1.8,4.2,0.422,0.7,1.8,0.41,1,2.4,0.43,0.4,0.8,0.463,0.5,1.5,1.9,1.1,0.3,0.2,0.7,1.8,4.6,2750000
319,Oleksiy Pecherov,C,23,WAS,32,0,8.7,1.2,3.2,0.386,0.4,1.3,0.326,0.8,1.8,0.431,0.8,0.9,0.828,1.1,1.3,2.4,0.1,0.2,0.1,0.3,1.1,3.6,1547640
320,Kendrick Perkins,C,24,BOS,76,76,29.6,3.6,6.3,0.577,0,0,0,3.6,6.3,0.58,1.3,2.1,0.6,2.7,5.5,8.1,1.3,0.3,2,2.2,3.3,8.5,4250000
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
321,Morris Peterson,SG,31,NOH,43,9,12,1.7,4.3,0.399,0.8,2,0.388,0.9,2.3,0.408,0.3,0.4,0.632,0.3,1.7,2,0.4,0.3,0,0.3,1.2,4.4,5800000
322,Johan Petro,C,23,TOT,49,22,11.4,1.5,3.6,0.415,0,0,0,1.5,3.6,0.42,0.3,0.6,0.552,0.9,2.4,3.2,0.3,0.4,0.3,0.6,2.2,3.3,884881
322,Johan Petro,C,23,OKC,22,12,15.5,2.1,5.1,0.407,0,0,0,2.1,5.1,0.411,0.5,0.7,0.667,1.2,3.1,4.3,0.3,0.7,0.2,0.7,2.3,4.6,884881
322,Johan Petro,C,23,DEN,27,10,8,1,2.3,0.429,0,0,0,1,2.3,0.435,0.2,0.5,0.429,0.6,1.8,2.3,0.4,0.1,0.4,0.5,2.1,2.2,884881
323,Paul Pierce,SF,31,BOS,81,81,37.5,6.7,14.6,0.457,1.5,3.8,0.391,5.2,10.8,0.48,5.7,6.8,0.83,0.7,5,5.6,3.6,1,0.3,2.8,2.7,20.5,19795712
324,Mickael Pietrus,SG,26,ORL,54,25,24.6,3.3,7.9,0.413,1.5,4.1,0.359,1.8,3.8,0.473,1.4,2,0.709,0.8,2.4,3.3,1.2,0.6,0.4,1,2.3,9.4,5300000
325,James Posey,SG,32,NOH,75,0,28.5,2.9,7,0.412,1.5,4.2,0.369,1.3,2.8,0.476,1.6,1.9,0.822,0.5,4.3,4.8,1.1,0.8,0.3,1.1,2.9,8.9,6031800
326,Leon Powe,PF,25,BOS,70,7,17.5,2.5,4.8,0.524,0,0,,2.5,4.8,0.524,2.6,3.8,0.689,2.1,2.9,4.9,0.7,0.3,0.5,1.1,2.7,7.7,885189
327,Josh Powell,PF,26,LAL,60,1,11.7,1.8,4,0.444,0,0,,1.8,4,0.444,0.6,0.8,0.76,1.2,1.8,2.9,0.5,0.2,0.3,0.9,1.6,4.2,959111
328,Ronnie Price,PG,25,UTA,52,17,14.2,1.5,3.9,0.379,0.4,1.2,0.311,1.1,2.7,0.408,0.7,0.9,0.756,0.2,1.1,1.3,2.1,0.8,0.1,1.2,1.4,4,1250000
329,Tayshaun Prince,SF,28,DET,82,82,37.3,5.6,12.4,0.45,0.7,1.7,0.397,4.9,10.7,0.458,2.3,3,0.778,1.6,4.2,5.8,3.1,0.5,0.6,1.2,1.3,14.2,10324380
330,Gabe Pruitt,SG,22,BOS,47,0,7.8,0.7,2.1,0.307,0.3,1,0.292,0.4,1.1,0.321,0.4,0.4,0.81,0.2,0.7,0.9,0.8,0.3,0.1,0.4,0.7,2,825497
331,Joel Przybilla,C,29,POR,82,43,23.8,2,3.3,0.625,0,0,0,2,3.3,0.627,1.4,2.1,0.663,2.5,6.3,8.7,0.3,0.4,1.2,1,2.6,5.5,6857725
332,Chris Quinn,PG,25,MIA,66,0,14.6,1.8,4.4,0.408,0.8,2.1,0.409,0.9,2.3,0.408,0.7,0.9,0.81,0.1,1,1.1,2,0.4,0,0.5,1.2,5.1,1074702
333,Vladimir Radmanovic,SF,28,TOT,78,31,18.5,2.5,6,0.421,1.3,3.4,0.401,1.2,2.6,0.446,0.6,0.7,0.741,0.6,2.3,2.8,1,0.6,0.2,1.3,1.4,6.9,6466600
333,Vladimir Radmanovic,SF,28,LAL,46,28,16.8,2.1,4.7,0.444,1.3,3,0.441,0.8,1.7,0.449,0.5,0.6,0.852,0.4,2.2,2.5,0.8,0.6,0.2,1,1.1,5.9,6466600
333,Vladimir Radmanovic,SF,28,CHA,32,3,21.1,3.2,7.9,0.401,1.4,3.9,0.357,1.8,3.9,0.444,0.6,1,0.645,0.8,2.4,3.3,1.3,0.6,0.3,1.6,1.9,8.3,6466600
334,Anthony Randolph,PF,19,GSW,63,22,17.9,3.2,6.8,0.462,0,0.1,0,3.2,6.8,0.466,1.6,2.2,0.716,2,3.7,5.8,0.8,0.7,1.2,1.3,2.2,7.9,1837560
335,Shavlik Randolph,PF,25,POR,10,0,3.7,0.8,1.3,0.615,0.1,0.1,1,0.7,1.2,0.583,0.1,0.4,0.25,1,0.8,1.8,0,0,0.1,0.6,0.4,1.8,214721
336,Zach Randolph,PF-C,27,TOT,50,45,35.1,8.3,17.5,0.475,0.6,1.9,0.33,7.7,15.5,0.494,3.6,4.9,0.734,3.1,6.9,10.1,2.1,0.9,0.3,2.3,2.7,20.8,16000000
336,Zach Randolph,C,27,NYK,11,11,35.3,7.5,17.2,0.434,0.6,2.2,0.292,6.8,15,0.455,5,6.1,0.821,3.6,8.8,12.5,1.4,1.2,0.3,2.1,2.5,20.5,16000000
336,Zach Randolph,PF,27,LAC,39,34,35.1,8.5,17.5,0.487,0.6,1.9,0.342,7.9,15.7,0.504,3.2,4.5,0.701,3,6.4,9.4,2.3,0.8,0.3,2.3,2.7,20.9,16000000
337,Theo Ratliff,C,35,PHI,46,0,12.6,0.7,1.4,0.531,0,0,,0.7,1.4,0.531,0.5,0.8,0.6,1,1.8,2.8,0.2,0.4,1,0.3,1.7,1.9,1306455
338,Michael Redd,SG,29,MIL,33,32,36.5,7.5,16.6,0.455,2.1,5.8,0.366,5.4,10.8,0.503,4,4.9,0.814,0.7,2.5,3.2,2.7,1.1,0.1,1.6,1.4,21.2,17040000
339,J.J. Redick,SG,24,ORL,64,5,17.4,1.8,4.7,0.391,1,2.8,0.374,0.8,1.9,0.417,1.3,1.5,0.871,0.1,1.6,1.7,1.1,0.3,0,0.8,1.1,6,2839408
340,Jason Richardson,SG,28,TOT,72,71,33.5,6.5,13.5,0.477,1.8,4.5,0.397,4.7,9,0.518,2.1,2.8,0.769,1.1,3.4,4.4,2,1.1,0.4,1.3,2,16.8,13333332
340,Jason Richardson,SG,28,CHA,14,14,35.1,6.9,15.7,0.441,1.9,4.2,0.458,5,11.5,0.435,2.9,3.9,0.745,0.9,3.2,4.1,2.6,1,0.2,1.7,3.1,18.7,13333332
340,Jason Richardson,SG,28,PHO,58,57,33.1,6.3,13,0.488,1.8,4.6,0.383,4.6,8.4,0.545,1.9,2.5,0.778,1.1,3.4,4.5,1.9,1.1,0.4,1.2,1.8,16.4,13333332
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
341,Jeremy Richardson,SF,24,ORL,12,0,7.8,1.2,4.1,0.286,0.5,1.4,0.353,0.7,2.7,0.25,0.3,0.5,0.5,0.1,1.1,1.2,0.3,0,0,0.3,0.5,3.1,0
342,Quentin Richardson,SG,28,NYK,72,51,26.3,3.6,9.3,0.393,1.7,4.6,0.365,2,4.7,0.42,1.2,1.6,0.761,1,3.4,4.4,1.6,0.7,0.1,1,1.8,10.2,8700000
343,Luke Ridnour,PG,27,MIL,72,50,28.2,3.5,8.6,0.403,0.8,2.2,0.35,2.7,6.4,0.42,1.8,2.1,0.869,0.5,2.6,3,5.1,1.3,0.2,1.8,2.8,9.6,6500000
344,Anthony Roberson,PG,25,TOT,29,0,9.5,1.5,4.1,0.367,0.9,2.8,0.321,0.6,1.3,0.462,0.2,0.2,1,0.2,0.6,0.8,0.7,0.3,0,0.3,0.6,4.1,0
344,Anthony Roberson,PG,25,NYK,23,0,11,1.7,4.5,0.379,1,3.1,0.338,0.7,1.4,0.469,0.2,0.2,1,0.2,0.5,0.7,0.8,0.4,0,0.3,0.8,4.7,0
344,Anthony Roberson,PG,25,CHI,6,0,3.8,0.8,2.8,0.294,0.3,1.7,0.2,0.5,1.2,0.429,0,0,,0.3,0.8,1.2,0.2,0,0,0.2,0,2,0
345,Nate Robinson,PG,24,NYK,74,11,29.9,6.1,13.9,0.437,1.7,5.2,0.325,4.4,8.7,0.504,3.4,4,0.841,1.3,2.6,3.9,4.1,1.3,0.1,1.9,2.8,17.2,4000000
346,Sergio Rodriguez,PG,22,POR,80,13,15.3,1.6,4.1,0.392,0.5,1.4,0.325,1.2,2.7,0.428,0.8,1,0.792,0.5,1.1,1.6,3.6,0.7,0,1.5,1.7,4.5,1576696
347,Rajon Rondo,PG,22,BOS,80,80,33,4.8,9.5,0.505,0.2,0.6,0.313,4.6,8.9,0.518,2.2,3.4,0.642,1.3,4,5.2,8.2,1.9,0.1,2.6,2.4,11.9,2623326
348,Derrick Rose,PG,20,CHI,81,80,37,7.1,14.9,0.475,0.2,0.9,0.222,6.9,14,0.491,2.4,3.1,0.788,1.2,2.7,3.9,6.3,0.8,0.2,2.5,1.5,16.8,5184480
349,Malik Rose,SF-PF,34,TOT,38,0,12.4,1.2,3.4,0.344,0,0.2,0,1.2,3.3,0.363,1.1,1.3,0.784,0.4,2.1,2.5,0.9,0.3,0.1,0.9,1.9,3.4,0
349,Malik Rose,PF,34,NYK,18,0,8.9,0.6,2.3,0.268,0,0.2,0,0.6,2.1,0.297,0.4,0.6,0.727,0.2,1.5,1.7,0.6,0.1,0.1,0.9,1.3,1.7,0
349,Malik Rose,SF,34,OKC,20,0,15.5,1.7,4.5,0.378,0,0.2,0,1.7,4.4,0.391,1.6,2,0.8,0.7,2.6,3.3,1.3,0.5,0.1,1,2.4,5,0
350,Quinton Ross,SF,27,MEM,68,7,17.1,1.5,3.8,0.382,0.5,1.3,0.375,1,2.5,0.386,0.5,0.6,0.81,0.4,1.4,1.9,0.7,0.5,0.2,0.5,1.7,3.9,1033342
351,Brandon Roy,SG,24,POR,78,78,37.2,8.1,16.9,0.48,1.1,2.8,0.377,7.1,14.1,0.501,5.3,6.5,0.824,1.3,3.4,4.7,5.1,1.1,0.3,1.9,1.6,22.6,3910816
352,Michael Ruffin,PF,32,POR,11,0,3.2,0.2,0.6,0.286,0,0,,0.2,0.6,0.286,0.2,0.2,1,0.5,0.5,1,0,0.3,0.1,0.2,0.6,0.5,0
353,Brandon Rush,SG,23,IND,75,19,24,3.2,7.7,0.423,1,2.8,0.373,2.2,4.9,0.451,0.6,0.9,0.697,0.5,2.7,3.1,0.9,0.5,0.5,1,1.7,8.1,1934160
354,Kareem Rush,SG,28,PHI,25,1,8,0.8,2.3,0.345,0.4,1.3,0.303,0.4,1,0.4,0.2,0.2,1,0,0.6,0.6,0.6,0.2,0,0.4,0.4,2.2,0
355,John Salmons,SF,29,TOT,79,74,37.5,6.5,13.8,0.472,1.6,3.8,0.417,4.9,10,0.493,3.6,4.4,0.83,0.7,3.5,4.2,3.2,1.1,0.3,2.1,2.3,18.3,6429151
355,John Salmons,SF,29,SAC,53,53,37.4,6.6,14,0.472,1.5,3.5,0.418,5.2,10.6,0.489,3.6,4.4,0.823,0.8,3.4,4.2,3.7,1.1,0.2,2.3,2.3,18.3,6429151
355,John Salmons,SF,29,CHI,26,21,37.7,6.3,13.4,0.473,1.9,4.5,0.415,4.5,8.9,0.502,3.7,4.4,0.843,0.6,3.7,4.3,2,1,0.6,1.7,2.3,18.3,6429151
356,Cheikh Samb,C,24,TOT,18,0,4.6,0.3,1.8,0.188,0,0.2,0,0.3,1.6,0.207,0.2,0.4,0.429,0.6,0.8,1.3,0.1,0.2,0.6,0.2,0.4,0.8,0
356,Cheikh Samb,C,24,DEN,6,0,4,0.3,2.2,0.154,0,0.2,0,0.3,2,0.167,0,0,,0.3,1.2,1.5,0.2,0.3,0.8,0.3,0.7,0.7,0
356,Cheikh Samb,C,24,LAC,10,0,5.1,0.4,1.6,0.25,0,0.2,0,0.4,1.4,0.286,0.3,0.5,0.6,0.7,0.6,1.3,0,0.1,0.5,0.1,0.3,1.1,0
356,Cheikh Samb,C,24,NYK,2,0,4,0,1.5,0,0,0,,0,1.5,0,0,1,0,0.5,0.5,1,0,0,0,0,0,0,0
357,Brian Scalabrine,C,30,BOS,39,8,12.9,1.2,2.9,0.421,0.6,1.6,0.393,0.6,1.4,0.453,0.4,0.5,0.889,0.2,1.1,1.3,0.5,0.2,0.3,0.3,1.9,3.5,3413793
358,Luis Scola,PF,28,HOU,82,82,30.3,5.2,9.7,0.531,0,0,0,5.2,9.7,0.533,2.4,3.1,0.76,2.4,6.3,8.8,1.5,0.8,0.1,1.5,3.2,12.7,3383333
359,Thabo Sefolosha,SF-SG,24,TOT,66,36,22,2.3,5.4,0.426,0.4,1.3,0.276,1.9,4.1,0.474,0.9,1.1,0.836,0.8,2.8,3.7,1.7,1.1,0.7,1,1.6,5.9,2759628
359,Thabo Sefolosha,SF,24,CHI,43,14,17.1,1.8,4.2,0.434,0.3,1.2,0.3,1.5,3.1,0.485,0.5,0.6,0.84,0.6,2.3,2.9,1.5,0.8,0.4,0.9,1.2,4.5,2759628
359,Thabo Sefolosha,SG,24,OKC,23,22,31.2,3.2,7.6,0.417,0.4,1.6,0.243,2.8,6,0.464,1.7,2.1,0.833,1.2,4,5.2,2,1.7,1.1,1.2,2.3,8.5,2759628
360,Mouhamed Sene,C,22,TOT,6,0,4.8,1,1.5,0.667,0,0,,1,1.5,0.667,1.3,1.7,0.8,0.8,1.5,2.3,0,0.2,0.5,0.7,0.3,3.3,0
360,Mouhamed Sene,C,22,OKC,5,0,4.6,1,1.4,0.714,0,0,,1,1.4,0.714,1.4,1.8,0.778,0.6,1.2,1.8,0,0.2,0.4,0.6,0.4,3.4,0
360,Mouhamed Sene,C,22,NYK,1,0,6,1,2,0.5,0,0,,1,2,0.5,1,1,1,2,3,5,0,0,1,1,0,3,0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,0
361,Ramon Sessions,PG,22,MIL,79,39,27.5,4.4,9.8,0.445,0.1,0.4,0.176,4.3,9.4,0.457,3.6,4.5,0.794,0.8,2.6,3.4,5.7,1.1,0.1,1.9,2,12.4,3670667
362,Walter Sharpe,PF,22,DET,8,0,2.5,0.5,1.4,0.364,0,0.3,0,0.5,1.1,0.444,0,0.3,0,0,0.4,0.4,0,0,0.3,0,0.4,1,736420
363,Bobby Simmons,SF,28,NJN,71,44,24.4,2.8,6.2,0.449,1.6,3.7,0.447,1.1,2.5,0.453,0.6,0.8,0.741,1,2.9,3.9,1.3,0.7,0.1,0.9,2.6,7.8,10560000
364,Cedric Simmons,PF,23,TOT,18,0,4.7,0.6,1.4,0.44,0,0,,0.6,1.4,0.44,0.4,0.9,0.438,0.3,0.6,0.9,0.1,0.1,0.2,0.1,0.4,1.6,0
364,Cedric Simmons,PF,23,CHI,11,0,5.5,1,1.9,0.524,0,0,,1,1.9,0.524,0.5,1.3,0.429,0.4,0.7,1.1,0.2,0.1,0.4,0,0.5,2.5,0
364,Cedric Simmons,PF,23,SAC,7,0,3.3,0,0.6,0,0,0,,0,0.6,0,0.1,0.3,0.5,0.1,0.4,0.6,0,0,0,0.3,0.3,0.1,0
365,Courtney Sims,C,25,TOT,2,0,6.5,1.5,3,0.5,0,0,,1.5,3,0.5,0,0,,1,1,2,0,0,0,0.5,0.5,3,0
365,Courtney Sims,C,25,PHO,1,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0
365,Courtney Sims,C,25,NYK,1,0,11,3,6,0.5,0,0,,3,6,0.5,0,0,,2,2,4,0,0,0,0,1,6,0
366,Sean Singletary,PG,23,TOT,37,2,8.2,0.8,2.3,0.365,0.3,0.7,0.4,0.6,1.6,0.35,0.5,0.6,0.857,0.3,0.7,0.9,0.8,0.3,0,0.6,1.2,2.4,0
366,Sean Singletary,PG,23,PHO,13,1,9.4,0.9,2.8,0.324,0.3,0.8,0.4,0.6,2.1,0.296,0.5,0.5,1,0.4,0.8,1.2,0.9,0.5,0,0.4,1.1,2.6,0
366,Sean Singletary,PG,23,CHA,24,1,7.5,0.8,2,0.396,0.3,0.6,0.4,0.5,1.4,0.394,0.5,0.6,0.8,0.2,0.6,0.8,0.7,0.2,0,0.8,1.3,2.3,0
367,James Singleton,PF,27,DAL,62,6,14.3,1.9,3.6,0.529,0.2,0.6,0.325,1.7,2.9,0.575,1.1,1.3,0.859,1.4,2.6,4,0.3,0.4,0.5,0.6,1.8,5.1,1030189
368,Brian Skinner,PF,32,LAC,51,21,16.5,1.8,4,0.449,0,0,0,1.8,4,0.453,0.6,0.9,0.638,1.4,2.6,4,0.5,0.3,1,0.8,1.8,4.2,1306455
369,Craig Smith,PF,25,MIN,74,31,19.7,3.9,6.9,0.562,0,0,0,3.9,6.9,0.563,2.3,3.4,0.677,1.3,2.5,3.8,1.1,0.4,0.3,1.4,2.5,10.1,2762500
370,J.R. Smith,SG,23,DEN,81,18,27.7,5.2,11.7,0.446,2.2,5.6,0.397,3,6.1,0.491,2.5,3.4,0.754,0.5,3.1,3.7,2.8,1,0.2,1.9,2.3,15.2,4937141
371,Joe Smith,C,33,TOT,57,3,19.3,2.7,5.8,0.468,0.1,0.1,0.429,2.7,5.7,0.469,1,1.4,0.72,1.6,3.1,4.6,0.7,0.3,0.7,0.4,2.1,6.6,1306455
371,Joe Smith,C,33,OKC,36,3,19.2,2.8,6.1,0.454,0.1,0.1,0.5,2.7,5.9,0.453,1.1,1.5,0.704,1.5,3.1,4.5,0.7,0.3,0.7,0.4,2,6.6,1306455
371,Joe Smith,C,33,CLE,21,0,19.6,2.7,5.5,0.496,0,0.1,0.333,2.7,5.3,0.5,1,1.3,0.75,1.7,3,4.8,0.8,0.3,0.7,0.5,2.4,6.5,1306455
