Game ID,Team,Player,Player ID,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Plus/Minus
200810290OKC,OKC,Johan Petro,petrojo01,16:56,1,5,.200,0,0,,0,0,,0,3,3,0,1,1,1,2,2,-19
200810290OKC,OKC,Chris Wilcox,wilcoch01,27:19,5,8,.625,0,0,,3,5,.600,2,4,6,1,0,0,1,0,13,+6
200810290OKC,OKC,Desmond Mason,masonde01,24:18,3,7,.429,0,0,,5,7,.714,0,1,1,1,0,0,1,2,11,+11
200810290OKC,OKC,Russell Westbrook,westbru01,21:56,4,9,.444,1,2,.500,4,6,.667,4,0,4,4,0,1,2,2,13,+5
200810290OKC,OKC,Joe Smith,smithjo02,18:44,3,4,.750,0,0,,2,3,.667,3,2,5,0,2,1,3,3,8,+5
200810290OKC,OKC,Damien Wilkins,wilkida02,12:58,2,4,.500,0,0,,0,0,,0,1,1,0,2,0,0,2,4,+2
200810290OKC,OKC,Kyle Weaver,weaveky01,1:34,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+3
200810290ORL,ATL,Maurice Evans,evansma01,41:55,3,11,.273,2,5,.400,0,0,,3,5,8,1,1,0,4,1,8,+5
200810290ORL,ATL,Josh Smith,smithjo03,39:37,6,11,.545,1,2,.500,4,7,.571,2,8,10,1,4,5,0,3,17,+23
200810290ORL,ATL,Joe Johnson,johnsjo02,35:22,11,20,.550,2,5,.400,1,2,.500,3,4,7,2,1,0,4,3,25,+11
200810290ORL,ATL,Mike Bibby,bibbymi01,33:44,4,15,.267,0,6,.000,4,5,.800,0,3,3,4,2,0,3,2,12,+23
200810290ORL,ATL,Al Horford,horfoal01,29:17,3,7,.429,0,0,,4,6,.667,4,5,9,4,1,1,2,5,10,+5
200810290ORL,ATL,Ronald Murray,murraro01,22:46,5,10,.500,0,1,.000,4,7,.571,0,3,3,2,1,0,1,2,14,-9
200810290ORL,ATL,Acie Law,lawac01,15:47,2,5,.400,0,1,.000,0,0,,0,4,4,2,0,0,0,1,4,-5
200810290ORL,ATL,Zaza Pachulia,pachuza01,11:32,4,7,.571,0,0,,0,2,.000,6,2,8,1,0,0,0,5,8,+14
200810290ORL,ATL,Solomon Jones,jonesso01,7:11,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,1,1,-5
200810290ORL,ATL,Mario West,westma02,2:49,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,+8
200810290ORL,ORL,Dwight Howard,howardw01,39:31,8,15,.533,0,0,,6,13,.462,7,8,15,1,5,5,4,5,22,-6
200810290ORL,ORL,Hedo Turkoglu,turkohe01,39:20,5,17,.294,1,5,.200,2,2,1.000,2,6,8,1,2,0,2,2,13,-16
200810290ORL,ORL,Mickael Pietrus,pietrmi01,35:17,7,16,.438,2,7,.286,4,4,1.000,2,1,3,1,0,1,1,2,20,+3
200810290ORL,ORL,Jameer Nelson,nelsoja01,32:22,4,12,.333,0,4,.000,0,0,,0,5,5,2,0,0,3,3,8,-9
200810290ORL,ORL,Rashard Lewis,lewisra02,29:19,5,12,.417,1,5,.200,0,0,,3,2,5,1,2,1,2,6,11,-1
200810290ORL,ORL,J.J. Redick,redicjj01,18:52,0,4,.000,0,3,.000,2,2,1.000,0,1,1,0,0,0,1,3,2,-18
200810290ORL,ORL,Anthony Johnson,johnsan02,15:38,2,6,.333,0,0,,2,2,1.000,0,1,1,3,0,0,2,1,6,-5
200810290ORL,ORL,Keith Bogans,boganke01,13:25,1,2,.500,0,1,.000,0,0,,1,2,3,1,0,0,0,2,2,+4
200810290ORL,ORL,Tony Battie,battito01,10:29,0,2,.000,0,0,,1,4,.250,1,1,2,0,0,1,0,1,1,-16
200810290ORL,ORL,Marcin Gortat,gortama01,5:47,0,1,.000,0,0,,0,0,,1,1,2,0,0,3,0,3,0,-6
200810290PHI,TOR,Chris Bosh,boshch01,41:56,9,16,.563,0,0,,9,10,.900,4,7,11,4,1,1,2,1,27,+12
200810290PHI,TOR,Anthony Parker,parkean01,37:41,3,11,.273,3,5,.600,0,0,,0,1,1,3,2,0,0,2,9,+11
200810290PHI,TOR,Jermaine O'Neal,onealje01,34:07,7,15,.467,0,1,.000,3,3,1.000,2,6,8,4,0,1,2,5,17,0
200810290PHI,TOR,Jose Calderon,caldejo01,32:42,5,9,.556,3,5,.600,0,0,,0,2,2,7,1,0,1,5,13,+4
200810290PHI,TOR,Jamario Moon,moonja01,24:00,2,4,.500,1,1,1.000,1,4,.250,1,0,1,2,2,1,2,2,6,0
200810290PHI,TOR,Jason Kapono,kaponja01,25:34,6,8,.750,3,4,.750,0,0,,0,2,2,0,0,0,2,1,15,+9
200810290PHI,TOR,Andrea Bargnani,bargnan01,19:57,0,4,.000,0,0,,0,0,,1,4,5,2,1,2,0,2,0,+10
200810290PHI,TOR,Roko Ukic,ukicro01,15:18,2,7,.286,0,0,,0,0,,0,1,1,2,1,0,0,3,4,+7
200810290PHI,TOR,Joey Graham,grahajo01,8:45,2,7,.286,0,0,,0,0,,2,0,2,0,0,0,0,2,4,+2
200810290PHI,PHI,Andre Iguodala,iguodan01,41:19,5,17,.294,0,5,.000,5,8,.625,1,2,3,6,1,0,3,0,15,-3
200810290PHI,PHI,Elton Brand,brandel01,39:08,5,14,.357,0,0,,4,6,.667,4,9,13,0,0,0,4,4,14,-9
200810290PHI,PHI,Andre Miller,millean02,36:01,6,16,.375,0,0,,1,2,.500,3,1,4,5,0,2,0,1,13,-5
200810290PHI,PHI,Samuel Dalembert,dalemsa01,28:34,3,9,.333,0,0,,3,3,1.000,9,8,17,0,1,2,2,5,9,-5
200810290PHI,PHI,Thaddeus Young,youngth01,23:51,3,6,.500,1,2,.500,1,1,1.000,3,2,5,1,0,0,4,4,8,+3
200810290PHI,PHI,Louis Williams,willilo02,23:47,5,15,.333,2,7,.286,4,4,1.000,2,2,4,1,0,0,2,0,16,-18
200810290PHI,PHI,Willie Green,greenwi01,19:43,1,5,.200,1,4,.250,3,4,.750,1,3,4,1,1,3,1,1,6,-14
200810290PHI,PHI,Reggie Evans,evansre01,12:47,0,0,,0,0,,0,0,,0,4,4,0,0,0,1,1,0,-5
200810290PHI,PHI,Donyell Marshall,marshdo01,5:09,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-6
200810290PHI,PHI,Kareem Rush,rushka01,4:56,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+2
200810290PHI,PHI,Theo Ratliff,ratlith01,4:45,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,+5
200810290SAS,PHO,Amar'e Stoudemire,stoudam01,39:02,8,11,.727,0,0,,6,8,.750,2,6,8,2,1,1,2,2,22,+11
200810290SAS,PHO,Steve Nash,nashst01,33:57,5,11,.455,2,4,.500,1,2,.500,0,2,2,13,0,1,3,0,13,+17
200810290SAS,PHO,Raja Bell,bellra01,31:08,1,4,.250,0,2,.000,2,2,1.000,0,0,0,1,1,0,0,2,4,+17
200810290SAS,PHO,Shaquille O'Neal,onealsh01,30:04,5,10,.500,0,0,,5,8,.625,2,11,13,1,0,2,1,5,15,+14
200810290SAS,PHO,Matt Barnes,barnema02,19:15,3,10,.300,1,4,.250,0,1,.000,2,5,7,1,0,0,2,3,7,+3
200810290SAS,PHO,Leandro Barbosa,barbole01,26:59,6,14,.429,2,3,.667,4,5,.800,0,3,3,1,1,0,0,0,18,-2
200810290SAS,PHO,Grant Hill,hillgr01,19:17,6,8,.750,1,1,1.000,0,0,,0,2,2,0,2,0,0,3,13,-6
200810290SAS,PHO,Boris Diaw,diawbo01,17:17,4,8,.500,0,0,,0,0,,1,0,1,3,0,0,1,0,8,-11
200810290SAS,PHO,Goran Dragic,dragigo01,14:03,0,2,.000,0,1,.000,0,0,,1,0,1,2,0,0,1,3,0,-12
200810290SAS,PHO,Robin Lopez,lopezro01,8:58,1,1,1.000,0,0,,1,1,1.000,1,1,2,0,0,1,0,2,3,-6
200810290SAS,SAS,Tim Duncan,duncati01,36:26,13,21,.619,0,1,.000,6,10,.600,1,5,6,3,0,0,2,3,32,-11
200810290SAS,SAS,Tony Parker,parketo01,36:23,13,24,.542,0,1,.000,6,8,.750,1,4,5,5,1,0,2,1,32,-7
200810290SAS,SAS,Michael Finley,finlemi01,31:20,4,7,.571,0,2,.000,0,0,,0,1,1,3,0,0,1,4,8,-18
200810290SAS,SAS,Kurt Thomas,thomaku01,26:52,1,5,.200,0,0,,0,0,,0,7,7,0,1,0,0,3,2,-2
200810290SAS,SAS,Bruce Bowen,bowenbr01,21:02,0,1,.000,0,0,,0,0,,1,1,2,0,1,0,0,2,0,-5
200810290SAS,SAS,Matt Bonner,bonnema01,30:25,3,9,.333,2,5,.400,0,0,,2,5,7,0,0,1,0,4,8,+7
200810290SAS,SAS,Roger Mason,masonro01,30:11,4,7,.571,3,4,.750,1,1,1.000,0,4,4,3,0,2,1,2,12,-4
200810290SAS,SAS,Ime Udoka,udokaim01,15:44,1,4,.250,0,2,.000,0,0,,1,4,5,1,0,0,1,3,2,+13
200810290SAS,SAS,Jacque Vaughn,vaughja01,11:37,1,2,.500,0,0,,0,0,,1,0,1,3,1,0,0,2,2,+2
200810290UTA,DEN,Allen Iverson,iversal01,38:25,6,13,.462,0,0,,6,7,.857,0,1,1,8,1,0,3,2,18,-9
200810290UTA,DEN,Anthony Carter,cartean01,36:02,6,11,.545,1,1,1.000,0,0,,1,4,5,2,3,0,1,5,13,-4
200810290UTA,DEN,Kenyon Martin,martike01,33:12,7,13,.538,0,1,.000,4,8,.500,3,3,6,1,2,2,0,5,18,-12
200810290UTA,DEN,Nene Hilario,hilarne01,26:00,4,7,.571,0,0,,3,5,.600,0,4,4,2,1,0,4,6,11,-7
200810290UTA,DEN,Linas Kleiza,kleizli01,21:11,1,8,.125,0,4,.000,2,2,1.000,0,3,3,0,1,0,1,3,4,-2
200810290UTA,DEN,J.R. Smith,smithjr01,35:06,7,14,.500,3,7,.429,0,0,,0,5,5,2,1,0,1,3,17,+4
200810290UTA,DEN,Chris Andersen,anderch01,21:08,2,3,.667,0,0,,1,2,.500,2,4,6,1,1,1,3,1,5,+4
200810290UTA,DEN,Dahntay Jones,jonesda02,14:08,1,5,.200,0,0,,1,2,.500,0,3,3,0,1,0,0,1,3,-2
200810290UTA,DEN,Renaldo Balkman,balkmre01,7:46,2,3,.667,0,0,,1,2,.500,1,0,1,1,1,0,0,1,5,+10
200810290UTA,DEN,Juwan Howard,howarju01,7:03,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2
200810290UTA,UTA,Mehmet Okur,okurme01,39:15,5,12,.417,0,1,.000,3,4,.750,3,7,10,2,1,1,0,2,13,+4
200810290UTA,UTA,Carlos Boozer,boozeca01,36:14,11,18,.611,0,0,,3,4,.750,3,11,14,1,1,1,2,5,25,+3
200810290UTA,UTA,Ronnie Price,pricero01,34:11,1,9,.111,0,3,.000,4,4,1.000,0,3,3,6,1,0,3,2,6,+14
200810290UTA,UTA,Ronnie Brewer,brewero02,24:20,5,9,.556,0,1,.000,5,7,.714,0,2,2,0,0,0,1,1,15,+6
200810290UTA,UTA,C.J. Miles,milescj01,13:00,2,5,.400,0,0,,0,0,,1,2,3,2,0,0,1,3,4,+9
200810290UTA,UTA,Andrei Kirilenko,kirilan01,35:00,6,9,.667,1,1,1.000,3,4,.750,3,3,6,3,1,2,3,2,16,-5
200810290UTA,UTA,Kyle Korver,korveky01,24:25,3,6,.500,1,2,.500,4,4,1.000,0,2,2,0,1,0,2,0,11,-3
200810290UTA,UTA,Paul Millsap,millspa01,20:11,2,6,.333,0,0,,0,1,.000,1,3,4,2,0,1,2,3,4,0
200810290UTA,UTA,Brevin Knight,knighbr01,13:25,2,5,.400,0,0,,0,0,,1,1,2,1,0,0,2,2,4,-8
200810290WAS,NJN,Vince Carter,cartevi01,34:03,9,17,.529,0,3,.000,3,3,1.000,1,2,3,6,0,1,3,2,21,+9
200810290WAS,NJN,Yi Jianlian,jianlyi01,31:24,7,11,.636,2,2,1.000,1,2,.500,1,5,6,2,1,2,0,4,17,+9
200810290WAS,NJN,Devin Harris,harride01,31:21,5,10,.500,0,1,.000,3,4,.750,0,5,5,5,1,0,2,2,13,+8
200810290WAS,NJN,Josh Boone,boonejo01,22:46,2,2,1.000,0,0,,0,0,,2,1,3,0,0,2,1,1,4,-2
200810290WAS,NJN,Bobby Simmons,simmobo01,18:29,2,8,.250,1,5,.200,0,0,,0,2,2,1,0,0,1,4,5,-2
200810290WAS,NJN,Jarvis Hayes,hayesja01,31:25,6,9,.667,2,3,.667,0,0,,0,5,5,2,3,1,1,3,14,+14
200810290WAS,NJN,Brook Lopez,lopezbr01,25:12,3,8,.375,0,0,,2,3,.667,1,7,8,1,1,2,0,3,8,+12
200810290WAS,NJN,Keyon Dooling,doolike01,16:41,2,9,.222,0,1,.000,4,4,1.000,0,2,2,1,0,0,0,1,8,+2
200810290WAS,NJN,Ryan Anderson,anderry01,14:42,1,3,.333,1,3,.333,2,2,1.000,0,3,3,2,1,1,1,3,5,-1
200810290WAS,NJN,Chris Douglas-Roberts,douglch01,13:57,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,0,0,+1
200810290WAS,WAS,Caron Butler,butleca01,40:52,3,11,.273,0,1,.000,7,10,.700,3,8,11,5,0,0,4,5,13,-4
200810290WAS,WAS,Antawn Jamison,jamisan01,37:34,6,18,.333,1,8,.125,1,1,1.000,2,1,3,2,1,1,0,1,14,-11
200810290WAS,WAS,DeShawn Stevenson,stevede01,33:25,5,13,.385,4,8,.500,0,1,.000,0,2,2,1,1,0,1,0,14,-8
200810290WAS,WAS,Antonio Daniels,daniean01,28:12,1,2,.500,0,0,,6,8,.750,0,3,3,4,0,0,1,1,8,-8
200810290WAS,WAS,Etan Thomas,thomaet01,18:45,3,5,.600,0,0,,4,6,.667,5,3,8,0,0,1,1,3,10,+3
200810290WAS,WAS,Andray Blatche,blatcan01,25:09,6,13,.462,0,1,.000,1,2,.500,2,4,6,0,0,1,5,3,13,-10
200810290WAS,WAS,Nick Young,youngni01,17:44,5,9,.556,0,1,.000,0,0,,0,2,2,3,1,1,2,1,10,-2
200810290WAS,WAS,JaVale McGee,mcgeeja01,8:49,0,4,.000,0,0,,0,0,,1,1,2,0,0,1,1,0,0,-6
200810290WAS,WAS,Dee Brown,brownde03,8:31,0,1,.000,0,0,,0,0,,0,0,0,3,0,0,0,1,0,-3
200810290WAS,WAS,Juan Dixon,dixonju01,8:11,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,0,0,2,2,+1
200810290WAS,WAS,Darius Songaila,songada01,7:01,0,0,,0,0,,0,0,,0,2,2,0,1,0,0,2,0,+1
200810290WAS,WAS,Dominic McGuire,mcguido01,5:47,0,1,.000,0,0,,1,2,.500,0,2,2,0,0,0,0,0,1,-3
200810300CLE,CHA,Emeka Okafor,okafoem01,36:35,2,6,.333,0,0,,3,4,.750,5,7,12,1,0,1,3,1,7,-7
200810300CLE,CHA,Raymond Felton,feltora01,33:33,1,10,.100,1,2,.500,2,3,.667,2,0,2,5,1,1,2,4,5,-11
200810300CLE,CHA,Gerald Wallace,wallage01,30:14,4,10,.400,0,1,.000,5,5,1.000,0,5,5,1,2,1,1,6,13,-11
200810300CLE,CHA,Jason Richardson,richaja01,29:00,8,18,.444,2,4,.500,6,6,1.000,1,3,4,4,1,1,2,4,24,+1
200810300CLE,CHA,Sean May,mayse01,15:11,0,6,.000,0,0,,2,2,1.000,2,1,3,0,0,0,0,0,2,-5
200810300CLE,CHA,D.J. Augustin,augusdj01,25:09,3,8,.375,0,3,.000,6,6,1.000,0,0,0,2,0,0,4,4,12,-20
200810300CLE,CHA,Adam Morrison,morriad01,23:14,4,9,.444,0,2,.000,1,1,1.000,0,1,1,1,0,0,0,1,9,-13
200810300CLE,CHA,Matt Carroll,carroma01,12:59,0,2,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0,-11
200810300CLE,CHA,Nazr Mohammed,mohamna01,12:37,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,2,4,-6
200810300CLE,CHA,Linton Johnson,johnsli01,9:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2
200810300CLE,CHA,Jared Dudley,dudleja01,8:27,1,1,1.000,0,0,,1,4,.250,3,1,4,0,0,0,0,1,3,-4
200810300CLE,CHA,Alexis Ajinca,ajincal01,3:11,0,1,.000,0,0,,0,0,,1,1,2,0,2,0,1,0,0,+4
200810300CLE,CLE,Mo Williams,willima01,32:37,7,14,.500,1,6,.167,2,2,1.000,2,2,4,7,1,0,1,4,17,+11
200810300CLE,CLE,LeBron James,jamesle01,30:16,7,15,.467,0,2,.000,8,12,.667,2,7,9,9,0,1,5,3,22,+10
200810300CLE,CLE,Zydrunas Ilgauskas,ilgauzy01,30:11,4,9,.444,0,1,.000,3,4,.750,0,3,3,0,2,2,1,2,11,+13
200810300CLE,CLE,Delonte West,westde01,30:00,3,8,.375,2,6,.333,1,2,.500,1,5,6,2,2,1,1,2,9,0
200810300CLE,CLE,Ben Wallace,wallabe01,24:18,1,2,.500,0,0,,0,0,,2,8,10,0,1,5,0,1,2,+11
200810300CLE,CLE,Daniel Gibson,gibsoda01,30:57,10,14,.714,4,6,.667,1,5,.200,3,1,4,2,0,0,2,2,25,+32
200810300CLE,CLE,Anderson Varejao,varejan01,20:34,1,2,.500,0,0,,0,0,,1,2,3,2,0,0,0,2,2,+12
200810300CLE,CLE,Sasha Pavlovic,pavloal01,18:02,0,1,.000,0,0,,2,2,1.000,1,2,3,1,1,0,1,2,2,+7
200810300CLE,CLE,J.J. Hickson,hicksjj01,10:27,1,4,.250,0,0,,2,2,1.000,1,1,2,0,0,1,1,2,4,-2
200810300CLE,CLE,Wally Szczerbiak,szczewa02,6:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,3,0,+1
200810300CLE,CLE,Lorenzen Wright,wrighlo02,3:11,1,2,.500,0,0,,0,0,,0,2,2,0,0,1,0,0,2,-4
200810300CLE,CLE,Tarence Kinsey,kinseta01,2:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-6
200810300DAL,HOU,Yao Ming,mingya01,40:44,11,15,.733,0,0,,8,8,1.000,4,9,13,3,0,2,3,3,30,+12
200810300DAL,HOU,Metta World Peace,artesro01,39:18,10,22,.455,3,4,.750,6,6,1.000,1,6,7,0,1,0,1,3,29,+11
200810300DAL,HOU,Tracy McGrady,mcgratr01,29:56,3,10,.300,0,0,,10,11,.909,2,3,5,7,2,0,1,0,16,-12
200810300DAL,HOU,Rafer Alston,alstora01,28:43,1,6,.167,1,4,.250,0,0,,0,1,1,5,0,0,2,2,3,-10
200810300DAL,HOU,Luis Scola,scolalu01,21:38,3,5,.600,0,0,,1,1,1.000,0,4,4,0,0,0,2,4,7,-13
200810300DAL,HOU,Brent Barry,barrybr01,26:46,2,5,.400,1,2,.500,0,0,,0,3,3,2,1,0,0,1,5,+21
200810300DAL,HOU,Chuck Hayes,hayesch01,25:18,0,1,.000,0,0,,0,2,.000,1,6,7,1,1,1,0,3,0,+21
200810300DAL,HOU,Aaron Brooks,brookaa01,19:49,5,12,.417,2,4,.500,2,2,1.000,0,3,3,5,0,0,1,2,14,+22
200810300DAL,HOU,Carl Landry,landrca01,7:48,3,3,1.000,0,0,,2,2,1.000,0,2,2,0,0,0,0,5,8,-2
200810300DAL,DAL,Josh Howard,howarjo01,40:54,11,19,.579,0,1,.000,6,9,.667,2,9,11,4,0,1,0,3,28,+2
200810300DAL,DAL,Dirk Nowitzki,nowitdi01,38:39,10,22,.455,2,4,.500,14,14,1.000,2,5,7,0,0,2,2,3,36,+6
200810300DAL,DAL,Jason Kidd,kiddja01,37:19,3,6,.500,1,2,.500,0,0,,2,5,7,12,4,0,1,1,7,-1
200810300DAL,DAL,Erick Dampier,dampier01,22:14,1,1,1.000,0,0,,1,2,.500,0,2,2,1,0,1,0,3,3,+6
200810300DAL,DAL,Antoine Wright,wrighan01,17:04,1,6,.167,0,2,.000,0,0,,0,3,3,0,0,0,2,3,2,+6
200810300DAL,DAL,Jason Terry,terryja01,30:56,4,13,.308,1,5,.200,6,7,.857,0,0,0,4,0,1,0,2,15,-16
200810300DAL,DAL,Brandon Bass,bassbr01,24:14,4,11,.364,0,0,,1,2,.500,3,3,6,0,2,0,1,3,9,-14
200810300DAL,DAL,Jerry Stackhouse,stackje01,17:47,1,6,.167,0,2,.000,0,0,,0,1,1,1,0,0,1,1,2,-21
200810300DAL,DAL,DeSagana Diop,diopde01,10:53,0,0,,0,0,,0,0,,1,2,3,1,1,0,1,3,0,-18
200810300PHO,NOH,David West,westda01,41:54,7,19,.368,0,1,.000,4,4,1.000,3,4,7,4,2,0,1,4,18,+9
200810300PHO,NOH,Chris Paul,paulch01,38:37,6,14,.429,1,2,.500,7,8,.875,1,7,8,10,3,0,5,2,20,+15
200810300PHO,NOH,Peja Stojakovic,stojape01,30:30,7,13,.538,3,7,.429,3,4,.750,2,4,6,1,0,0,0,0,20,+9
200810300PHO,NOH,Morris Peterson,petermo01,29:10,7,10,.700,4,6,.667,3,4,.750,2,1,3,0,2,0,0,2,21,+17
200810300PHO,NOH,Hilton Armstrong,armsthi01,19:25,1,3,.333,0,0,,1,2,.500,1,2,3,0,0,3,1,4,3,+8
200810300PHO,NOH,James Posey,poseyja01,26:37,5,8,.625,3,5,.600,0,0,,0,2,2,1,0,0,0,1,13,+4
200810300PHO,NOH,Melvin Ely,elyme01,19:05,2,4,.500,0,0,,3,4,.750,0,0,0,0,0,0,2,2,7,+1
200810300PHO,NOH,Rasual Butler,butlera01,18:39,2,5,.400,2,3,.667,0,0,,0,1,1,0,2,2,0,0,6,+2
200810300PHO,NOH,Mike James,jamesmi01,9:23,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-2
200810300PHO,NOH,Devin Brown,brownde02,6:40,0,0,,0,0,,0,2,.000,0,1,1,0,1,0,1,0,0,+2
200810300PHO,PHO,Amar'e Stoudemire,stoudam01,42:50,9,16,.563,0,0,,3,4,.750,4,8,12,2,0,0,2,3,21,-8
200810300PHO,PHO,Steve Nash,nashst01,35:57,9,16,.563,2,4,.500,4,5,.800,0,4,4,9,0,0,7,2,24,-15
200810300PHO,PHO,Raja Bell,bellra01,27:02,5,9,.556,3,4,.750,0,0,,0,1,1,0,0,0,1,4,13,-12
200810300PHO,PHO,Matt Barnes,barnema02,25:55,3,6,.500,2,4,.500,0,0,,0,1,1,1,0,0,2,3,8,-9
200810300PHO,PHO,Shaquille O'Neal,onealsh01,22:18,3,4,.750,0,0,,2,5,.400,2,6,8,0,0,1,2,1,8,-10
200810300PHO,PHO,Boris Diaw,diawbo01,25:42,4,5,.800,0,0,,2,2,1.000,0,5,5,3,0,1,2,1,10,-3
200810300PHO,PHO,Grant Hill,hillgr01,22:05,2,4,.500,0,1,.000,2,3,.667,0,1,1,0,2,1,1,2,6,-4
200810300PHO,PHO,Leandro Barbosa,barbole01,20:58,1,6,.167,0,5,.000,0,0,,0,2,2,0,0,0,3,3,2,-1
200810300PHO,PHO,Goran Dragic,dragigo01,12:03,1,2,.500,0,0,,1,2,.500,0,2,2,0,0,0,2,1,3,+2
200810300PHO,PHO,Louis Amundson,amundlo01,3:35,0,0,,0,0,,0,0,,1,1,2,1,0,0,1,1,0,-3
200810300PHO,PHO,Robin Lopez,lopezro01,1:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,3,0,-2
200810310BOS,CHI,Luol Deng,denglu01,31:52,2,10,.200,0,0,,4,4,1.000,0,8,8,1,0,1,1,2,8,-26
200810310BOS,CHI,Tyrus Thomas,thomaty01,28:51,2,17,.118,0,1,.000,7,8,.875,2,4,6,0,1,2,3,2,11,-19
200810310BOS,CHI,Derrick Rose,rosede01,28:17,6,14,.429,0,0,,6,6,1.000,2,2,4,1,1,0,3,4,18,-15
200810310BOS,CHI,Drew Gooden,goodedr01,20:26,4,8,.500,0,0,,1,1,1.000,2,2,4,0,1,0,2,3,9,-15
200810310BOS,CHI,Thabo Sefolosha,sefolth01,19:37,2,6,.333,0,2,.000,3,3,1.000,0,2,2,0,3,0,2,1,7,-4
200810310BOS,CHI,Ben Gordon,gordobe01,27:23,3,10,.300,1,2,.500,4,4,1.000,1,0,1,3,0,0,3,2,11,-16
200810310BOS,CHI,Kirk Hinrich,hinriki01,24:49,2,3,.667,0,0,,2,2,1.000,0,0,0,3,0,0,1,4,6,-4
200810310BOS,CHI,Joakim Noah,noahjo01,23:06,2,7,.286,0,1,.000,1,2,.500,4,9,13,0,1,0,2,3,5,+2
200810310BOS,CHI,Aaron Gray,grayaa01,18:38,1,3,.333,0,0,,0,0,,2,4,6,2,1,3,2,3,2,+5
200810310BOS,CHI,Andres Nocioni,nocioan01,13:22,1,4,.250,1,2,.500,0,0,,0,0,0,0,0,0,1,6,3,0
200810310BOS,CHI,Demetris Nichols,nichode01,3:39,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+12
200810310BOS,BOS,Paul Pierce,piercpa01,34:18,6,11,.545,0,1,.000,2,2,1.000,0,9,9,2,1,1,1,3,14,+22
200810310BOS,BOS,Rajon Rondo,rondora01,29:36,4,8,.500,0,0,,6,11,.545,0,3,3,6,1,0,3,1,14,+16
200810310BOS,BOS,Ray Allen,allenra02,28:27,5,11,.455,1,4,.250,3,3,1.000,0,1,1,0,0,0,2,0,14,+16
200810310BOS,BOS,Kendrick Perkins,perkike01,27:35,4,9,.444,0,0,,0,0,,4,6,10,1,0,1,3,5,8,+19
200810310BOS,BOS,Kevin Garnett,garneke01,26:21,7,11,.636,0,0,,4,4,1.000,1,9,10,3,2,1,3,2,18,+19
200810310BOS,BOS,Tony Allen,allento01,24:36,1,8,.125,0,1,.000,4,4,1.000,1,2,3,1,3,1,1,2,6,+1
200810310BOS,BOS,Eddie House,houseed01,19:08,1,3,.333,0,1,.000,1,1,1.000,0,2,2,0,0,1,1,3,3,+1
200810310BOS,BOS,Leon Powe,powele01,18:00,3,6,.500,0,0,,7,10,.700,1,5,6,1,0,1,3,4,13,+9
200810310BOS,BOS,Glen Davis,davisgl01,16:01,0,3,.000,0,0,,2,2,1.000,1,1,2,1,1,0,1,5,2,+8
200810310BOS,BOS,Brian Scalabrine,scalabr01,6:15,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-13
200810310BOS,BOS,Gabe Pruitt,pruitga01,6:03,1,1,1.000,1,1,1.000,0,0,,1,0,1,0,0,0,0,1,3,-6
200810310BOS,BOS,Patrick O'Bryant,obryapa01,3:39,0,1,.000,0,0,,1,2,.500,0,2,2,0,0,1,2,1,1,-12
200810310LAC,DEN,Allen Iverson,iversal01,47:12,9,19,.474,1,5,.200,6,10,.600,3,1,4,5,1,0,3,1,25,+10
200810310LAC,DEN,Kenyon Martin,martike01,39:05,4,14,.286,1,1,1.000,4,4,1.000,2,11,13,2,1,0,4,4,13,+7
200810310LAC,DEN,Anthony Carter,cartean01,38:01,4,6,.667,0,1,.000,4,4,1.000,1,3,4,6,1,1,2,4,12,+9
200810310LAC,DEN,Nene Hilario,hilarne01,34:45,10,15,.667,0,0,,2,2,1.000,3,8,11,1,1,3,3,6,22,+30
200810310LAC,DEN,Linas Kleiza,kleizli01,28:53,2,8,.250,0,2,.000,2,2,1.000,1,8,9,3,0,1,0,1,6,+4
