Game ID,Team,Player,Player ID,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Plus/Minus
201204260DET,DET,Jonas Jerebko,jerebjo01,19:42,2,4,.500,1,2,.500,1,2,.500,0,2,2,1,0,0,1,1,6,+16
201204260DET,DET,Charlie Villanueva,villach01,17:34,4,11,.364,3,7,.429,0,0,,1,6,7,1,1,1,0,3,11,+14
201204260DET,DET,Jason Maxiell,maxieja01,13:38,3,4,.750,0,0,,2,2,1.000,1,2,3,0,0,1,0,2,8,+26
201204260DET,DET,Damien Wilkins,wilkida02,13:03,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,0,2,-7
201204260DET,DET,Vernon Macklin,macklve01,4:42,2,2,1.000,0,0,,2,4,.500,0,1,1,0,0,0,0,0,6,-2
201204260DET,DET,Austin Daye,dayeau01,4:42,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-2
201204260GSW,SAS,Patrick Mills,millspa02,42:51,14,25,.560,4,10,.400,2,2,1.000,2,3,5,12,1,1,4,1,34,+10
201204260GSW,SAS,James Anderson,anderja01,40:12,7,17,.412,1,5,.200,4,5,.800,5,2,7,3,1,1,3,2,19,+17
201204260GSW,SAS,DeJuan Blair,blairde01,38:30,10,19,.526,0,0,,2,2,1.000,3,10,13,1,1,0,0,3,22,+8
201204260GSW,SAS,Boris Diaw,diawbo01,19:35,2,2,1.000,1,1,1.000,0,0,,0,7,7,4,0,0,3,2,5,+10
201204260GSW,SAS,Danny Green,greenda02,7:54,2,3,.667,2,3,.667,0,0,,0,1,1,0,1,2,1,1,6,+4
201204260GSW,SAS,Cory Joseph,josepco01,37:58,2,12,.167,0,3,.000,0,2,.000,2,3,5,4,1,0,2,1,4,-4
201204260GSW,SAS,Derrick Byars,byarsde01,32:48,2,9,.222,0,6,.000,4,4,1.000,4,4,8,1,2,0,0,2,8,-5
201204260GSW,SAS,Matt Bonner,bonnema01,12:49,2,5,.400,1,3,.333,0,0,,1,2,3,2,0,1,0,1,5,-8
201204260GSW,SAS,Tiago Splitter,splitti01,7:23,1,4,.250,0,0,,2,2,1.000,2,3,5,0,0,0,0,1,4,-2
201204260GSW,GSW,Chris Wright,wrighch01,46:19,11,14,.786,0,0,,3,4,.750,1,7,8,0,1,2,1,1,25,-2
201204260GSW,GSW,Jeremy Tyler,tylerje01,43:37,7,19,.368,0,1,.000,2,3,.667,5,4,9,0,1,1,5,1,16,-11
201204260GSW,GSW,Mickell Gladness,gladnmi01,38:43,7,10,.700,0,0,,0,0,,2,7,9,2,0,1,0,1,14,-8
201204260GSW,GSW,Klay Thompson,thompkl01,29:27,6,16,.375,2,7,.286,3,4,.750,0,5,5,6,0,0,3,3,17,-3
201204260GSW,GSW,Charles Jenkins,jenkich01,26:00,8,13,.615,0,0,,0,0,,0,3,3,7,3,0,0,4,16,+1
201204260GSW,GSW,Mikki Moore,mooremi01,29:02,1,4,.250,0,0,,0,0,,0,5,5,2,1,1,0,3,2,-3
201204260GSW,GSW,Dominic McGuire,mcguido01,26:52,5,11,.455,0,0,,1,1,1.000,0,3,3,8,2,0,6,1,11,-4
201204260HOU,NOH,Lance Thomas,thomala01,45:45,2,6,.333,0,0,,7,8,.875,2,6,8,0,1,2,2,3,11,-11
201204260HOU,NOH,Al-Farouq Aminu,aminual01,43:32,4,13,.308,2,3,.667,1,3,.333,0,10,10,3,0,0,0,3,11,-14
201204260HOU,NOH,Jerome Dyson,dysonje01,41:12,6,14,.429,0,3,.000,3,6,.500,1,1,2,1,3,1,4,3,15,-19
201204260HOU,NOH,Marco Belinelli,belinma01,16:09,4,8,.500,1,2,.500,0,0,,0,4,4,2,1,1,0,0,9,+16
201204260HOU,NOH,Jason Smith,smithja02,4:54,1,2,.500,0,0,,0,0,,0,4,4,2,0,0,0,0,2,+9
201204260HOU,NOH,Darryl Watkins,watkida01,42:02,3,6,.500,0,0,,7,13,.538,1,9,10,1,3,1,4,4,13,-15
201204260HOU,NOH,Greivis Vasquez,vasqugr01,39:24,3,14,.214,2,7,.286,0,0,,1,2,3,6,2,0,4,1,8,-14
201204260HOU,NOH,Carl Landry,landrca01,7:02,4,5,.800,0,0,,0,0,,0,3,3,0,0,0,0,0,8,+13
201204260HOU,HOU,Chase Budinger,budinch01,42:04,10,18,.556,5,9,.556,2,3,.667,0,4,4,0,0,0,3,2,27,+14
201204260HOU,HOU,Goran Dragic,dragigo01,35:05,3,10,.300,0,5,.000,2,2,1.000,2,3,5,13,2,1,3,3,8,+8
201204260HOU,HOU,Courtney Lee,leeco01,32:47,4,14,.286,2,6,.333,0,0,,1,5,6,2,1,1,2,2,10,+3
201204260HOU,HOU,Luis Scola,scolalu01,27:06,0,7,.000,0,0,,0,0,,1,2,3,2,0,1,1,2,0,-3
201204260HOU,HOU,Samuel Dalembert,dalemsa01,18:18,3,6,.500,0,0,,5,6,.833,6,5,11,0,0,0,0,4,11,+4
201204260HOU,HOU,Patrick Patterson,pattepa01,30:57,4,16,.250,0,1,.000,1,1,1.000,3,8,11,1,1,1,1,3,9,+6
201204260HOU,HOU,Marcus Morris,morrima03,21:09,3,10,.300,1,5,.200,0,0,,0,5,5,1,1,1,0,3,7,-3
201204260HOU,HOU,Greg Smith,smithgr02,19:39,4,6,.667,0,0,,0,0,,3,7,10,1,1,0,0,2,8,+7
201204260HOU,HOU,Courtney Fortson,fortsco01,12:55,1,4,.250,1,2,.500,1,2,.500,0,1,1,1,1,0,1,0,4,-1
201204260MEM,ORL,Von Wafer,wafervo01,40:41,4,13,.308,0,4,.000,3,4,.750,1,2,3,2,2,0,1,1,11,-2
201204260MEM,ORL,Earl Clark,clarkea01,37:58,3,11,.273,0,0,,2,2,1.000,1,8,9,1,1,4,1,3,8,-23
201204260MEM,ORL,Hedo Turkoglu,turkohe01,29:35,7,13,.538,4,9,.444,0,0,,0,2,2,1,1,0,2,1,18,-13
201204260MEM,ORL,Chris Duhon,duhonch01,27:07,2,5,.400,1,3,.333,0,0,,0,2,2,3,2,0,3,2,5,-9
201204260MEM,ORL,Daniel Orton,ortonda01,25:35,3,3,1.000,0,0,,1,2,.500,0,2,2,3,1,2,2,4,7,+4
201204260MEM,ORL,Justin Harper,harpeju01,32:27,7,18,.389,2,8,.250,0,1,.000,3,4,7,1,1,2,1,2,16,-5
201204260MEM,ORL,DeAndre Liggins,liggide01,25:44,3,6,.500,0,1,.000,1,2,.500,2,3,5,0,0,0,2,4,7,-9
201204260MEM,ORL,Ishmael Smith,smithis01,20:53,1,4,.250,0,1,.000,2,4,.500,1,3,4,3,1,0,1,2,4,-3
201204260MEM,MEM,Rudy Gay,gayru01,33:46,8,11,.727,1,4,.250,3,4,.750,0,5,5,0,2,1,3,1,20,+7
201204260MEM,MEM,Mike Conley,conlemi01,32:11,0,5,.000,0,0,,0,0,,0,1,1,3,1,0,1,1,0,+14
201204260MEM,MEM,Marc Gasol,gasolma01,31:49,8,13,.615,0,1,.000,6,6,1.000,0,6,6,1,0,3,1,3,22,+22
201204260MEM,MEM,Zach Randolph,randoza01,26:05,6,12,.500,0,0,,1,2,.500,6,6,12,3,0,0,3,1,13,+16
201204260MEM,MEM,Tony Allen,allento01,22:28,3,6,.500,0,0,,2,2,1.000,1,4,5,2,2,0,0,2,8,+13
201204260MEM,MEM,O.J. Mayo,mayooj01,27:21,5,9,.556,1,3,.333,4,4,1.000,1,6,7,6,1,1,2,3,15,+8
201204260MEM,MEM,Dante Cunningham,cunnida01,20:54,2,4,.500,0,0,,0,0,,1,1,2,0,0,0,1,0,4,-11
201204260MEM,MEM,Marreese Speights,speigma01,14:28,1,3,.333,0,0,,0,0,,0,2,2,1,0,0,1,1,2,+2
201204260MEM,MEM,Gilbert Arenas,arenagi01,12:52,0,3,.000,0,2,.000,1,2,.500,0,2,2,2,0,0,0,2,1,+2
201204260MEM,MEM,Quincy Pondexter,pondequ01,9:40,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,+1
201204260MEM,MEM,Jeremy Pargo,pargoje01,2:57,0,1,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,0,1,1,-4
201204260MEM,MEM,Lester Hudson,hudsole01,2:45,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-5
201204260MEM,MEM,Hamed Haddadi,haddaha01,2:45,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,1,0,-5
201204260MIN,DEN,Kenneth Faried,farieke01,31:42,7,13,.538,0,0,,1,2,.500,5,2,7,3,0,0,3,5,15,+11
201204260MIN,DEN,Arron Afflalo,afflaar01,29:30,7,12,.583,3,3,1.000,1,1,1.000,1,3,4,1,1,0,2,1,18,+13
201204260MIN,DEN,Danilo Gallinari,gallida01,27:00,5,7,.714,0,0,,7,8,.875,0,3,3,4,1,1,0,0,17,+17
201204260MIN,DEN,Kosta Koufos,koufoko01,26:18,3,5,.600,0,0,,1,2,.500,2,9,11,0,1,0,0,4,7,+23
201204260MIN,DEN,Ty Lawson,lawsoty01,25:28,7,10,.700,1,3,.333,0,1,.000,2,2,4,4,2,0,0,0,15,+28
201204260MIN,DEN,Corey Brewer,breweco01,27:52,5,10,.500,1,1,1.000,1,2,.500,0,1,1,3,1,0,1,2,12,+19
201204260MIN,DEN,Andre Miller,millean02,20:35,2,5,.400,0,2,.000,1,2,.500,0,3,3,10,1,0,4,2,5,+10
201204260MIN,DEN,JaVale McGee,mcgeeja01,18:12,9,12,.750,0,0,,1,1,1.000,0,5,5,0,0,1,1,4,19,+17
201204260MIN,DEN,Timofey Mozgov,mozgoti01,12:56,7,8,.875,0,0,,1,1,1.000,1,3,4,0,1,2,4,4,15,0
201204260MIN,DEN,Jordan Hamilton,hamiljo02,12:00,4,7,.571,0,1,.000,0,0,,1,4,5,2,0,0,1,0,8,+5
201204260MIN,DEN,Julyan Stone,stoneju01,8:27,0,0,,0,0,,0,0,,0,1,1,3,1,0,0,0,0,+2
201204260MIN,MIN,Jose Barea,bareajo01,30:55,7,13,.538,3,6,.500,3,4,.750,0,1,1,5,0,0,4,1,20,-16
201204260MIN,MIN,Martell Webster,webstma02,27:54,5,10,.500,1,4,.250,0,0,,0,1,1,3,0,0,2,1,11,-21
201204260MIN,MIN,Nikola Pekovic,pekovni01,25:29,8,12,.667,0,0,,2,5,.400,5,5,10,0,1,1,0,2,18,-22
201204260MIN,MIN,Anthony Randolph,randoan01,20:51,4,9,.444,0,0,,1,2,.500,0,2,2,3,0,1,1,0,9,-10
201204260MIN,MIN,Wesley Johnson,johnswe01,18:42,2,3,.667,2,2,1.000,0,0,,0,0,0,2,0,2,0,1,6,-8
201204260MIN,MIN,Michael Beasley,beaslmi01,23:37,5,12,.417,0,2,.000,3,4,.750,0,1,1,1,0,0,4,2,13,-21
201204260MIN,MIN,Wayne Ellington,ellinwa01,22:36,5,12,.417,2,5,.400,0,0,,0,2,2,1,1,0,0,3,12,-7
201204260MIN,MIN,Malcolm Lee,leema01,20:16,1,6,.167,0,1,.000,0,0,,2,0,2,2,0,0,0,1,2,-14
201204260MIN,MIN,Brad Miller,millebr01,17:22,1,3,.333,1,2,.500,1,2,.500,0,4,4,4,2,0,2,1,4,-1
201204260MIN,MIN,Anthony Tolliver,tollian01,16:52,1,4,.250,1,3,.333,0,0,,1,3,4,1,0,0,0,2,3,-20
201204260MIN,MIN,Derrick Williams,willide02,15:26,1,5,.200,0,2,.000,2,2,1.000,0,2,2,0,1,0,0,0,4,-5
201204260SAC,LAL,Josh McRoberts,mcrobjo01,37:43,6,12,.500,2,3,.667,2,2,1.000,2,7,9,4,0,0,2,3,16,-14
201204260SAC,LAL,Jordan Hill,hilljo01,29:43,4,12,.333,0,0,,0,0,,2,6,8,2,3,1,2,4,8,-12
201204260SAC,LAL,Devin Ebanks,ebankde01,28:46,7,11,.636,0,0,,0,0,,2,3,5,0,0,1,2,1,14,-20
201204260SAC,LAL,Ramon Sessions,sessira01,26:35,6,13,.462,0,1,.000,2,3,.667,1,2,3,4,0,0,3,1,14,-20
201204260SAC,LAL,Steve Blake,blakest01,23:02,1,5,.200,1,2,.500,1,2,.500,0,0,0,6,0,0,0,0,4,-14
201204260SAC,LAL,Troy Murphy,murphtr01,28:34,6,10,.600,0,0,,0,0,,3,3,6,3,1,0,1,2,12,-8
201204260SAC,LAL,Andrew Goudelock,goudean01,24:58,4,12,.333,3,5,.600,0,0,,0,5,5,2,0,0,2,1,11,-3
201204260SAC,LAL,Darius Morris,morrida01,21:25,4,10,.400,1,3,.333,0,0,,0,3,3,5,0,0,2,2,9,+3
201204260SAC,LAL,Christian Eyenga,eyengch01,19:14,3,6,.500,0,1,.000,2,2,1.000,1,1,2,1,0,1,1,0,8,+3
201204260SAC,SAC,DeMarcus Cousins,couside01,37:47,9,19,.474,0,1,.000,5,7,.714,8,11,19,2,1,0,1,5,23,+19
201204260SAC,SAC,Jason Thompson,thompja02,35:37,7,11,.636,0,0,,3,4,.750,3,7,10,3,2,2,0,0,17,+22
201204260SAC,SAC,Tyreke Evans,evansty01,31:12,9,14,.643,0,1,.000,3,4,.750,1,3,4,2,1,0,4,0,21,+17
201204260SAC,SAC,Travis Outlaw,outlatr01,28:03,4,10,.400,2,4,.500,1,2,.500,1,1,2,0,0,2,1,0,11,+17
201204260SAC,SAC,Isaiah Thomas,thomais02,26:01,5,6,.833,1,1,1.000,0,0,,0,1,1,7,0,0,1,2,11,+13
201204260SAC,SAC,Jimmer Fredette,fredeji01,24:24,4,10,.400,2,4,.500,0,0,,0,1,1,3,0,1,0,1,10,+2
201204260SAC,SAC,Tyler Honeycutt,honeyty01,15:10,3,5,.600,1,1,1.000,0,0,,1,4,5,2,0,0,0,0,7,-4
201204260SAC,SAC,Donte Greene,greendo01,12:23,2,7,.286,0,2,.000,1,1,1.000,0,0,0,0,0,0,0,0,5,-5
201204260SAC,SAC,Francisco Garcia,garcifr01,12:00,1,4,.250,0,1,.000,0,0,,0,5,5,1,0,1,0,2,2,+2
201204260SAC,SAC,Terrence Williams,willite01,9:35,2,4,.500,0,0,,0,0,,0,1,1,1,1,1,0,0,4,+2
201204260SAC,SAC,Chuck Hayes,hayesch01,7:48,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,1,0,2,0
201204260TOR,NJN,Jordan Williams,willijo03,39:25,5,13,.385,0,0,,0,0,,5,5,10,0,0,1,2,4,10,-12
201204260TOR,NJN,MarShon Brooks,brookma01,30:41,4,17,.235,0,0,,1,1,1.000,2,2,4,1,2,0,3,2,9,-25
201204260TOR,NJN,Gerald Green,greenge01,24:51,4,13,.308,2,3,.667,0,1,.000,0,5,5,2,0,1,3,2,10,-13
201204260TOR,NJN,Sundiata Gaines,gainesu01,22:39,1,5,.200,0,2,.000,5,8,.625,1,1,2,2,2,0,0,0,7,-18
201204260TOR,NJN,DeShawn Stevenson,stevede01,20:28,0,4,.000,0,3,.000,0,0,,0,1,1,1,1,0,1,0,0,-32
201204260TOR,NJN,Johan Petro,petrojo01,39:15,4,9,.444,0,0,,1,2,.500,3,9,12,2,0,0,2,4,9,-22
201204260TOR,NJN,Armon Johnson,johnsar02,33:44,3,10,.300,1,3,.333,4,4,1.000,1,2,3,5,4,0,1,2,11,-9
201204260TOR,NJN,Anthony Morrow,morroan01,28:57,4,12,.333,3,7,.429,0,0,,0,2,2,2,0,0,3,1,11,-24
201204260TOR,TOR,Ben Uzoh,uzohbe01,46:14,6,19,.316,0,0,,0,0,,4,7,11,12,4,1,2,3,12,+33
201204260TOR,TOR,Alan Anderson,anderal01,45:11,6,16,.375,5,9,.556,3,3,1.000,1,3,4,4,0,0,3,2,20,+32
201204260TOR,TOR,Ed Davis,davised01,43:15,10,15,.667,0,0,,4,5,.800,4,8,12,2,1,1,3,3,24,+25
201204260TOR,TOR,James Johnson,johnsja01,19:03,4,7,.571,0,1,.000,0,0,,0,2,2,2,0,0,4,1,8,+18
201204260TOR,TOR,Jamaal Magloire,magloja01,5:23,0,0,,0,0,,0,0,,1,3,4,0,0,0,0,0,0,+15
201204260TOR,TOR,Gary Forbes,forbega01,40:37,8,21,.381,5,9,.556,2,4,.500,0,6,6,3,2,0,1,2,23,+18
201204260TOR,TOR,Solomon Alabi,alabiso01,40:17,3,10,.300,0,0,,5,6,.833,5,14,19,0,0,3,0,1,11,+14
201204260UTA,POR,Wesley Matthews,matthwe02,44:18,4,18,.222,3,11,.273,3,3,1.000,0,4,4,2,1,0,1,2,14,-3
201204260UTA,POR,J.J. Hickson,hicksjj01,38:34,10,13,.769,0,0,,0,2,.000,2,7,9,0,2,2,4,3,20,-12
201204260UTA,POR,Luke Babbitt,babbilu01,37:53,3,11,.273,1,8,.125,0,0,,1,4,5,0,0,0,2,3,7,-5
201204260UTA,POR,Nolan Smith,smithno01,35:29,6,12,.500,1,3,.333,3,4,.750,1,1,2,7,2,0,2,4,16,+1
201204260UTA,POR,Joel Przybilla,przybjo01,16:48,0,1,.000,0,0,,2,2,1.000,1,3,4,0,0,0,1,4,2,-7
201204260UTA,POR,Jonny Flynn,flynnjo01,33:48,6,14,.429,1,3,.333,5,5,1.000,1,4,5,11,0,0,3,0,18,+4
201204260UTA,POR,Kurt Thomas,thomaku01,26:19,5,7,.714,0,0,,0,0,,0,6,6,4,3,1,1,2,10,+7
201204260UTA,POR,Craig Smith,smithcr01,6:51,2,4,.500,0,0,,3,3,1.000,0,1,1,0,0,0,0,1,7,+5
201204260UTA,UTA,Derrick Favors,favorde01,24:00,5,10,.500,0,0,,5,5,1.000,1,4,5,1,0,1,0,2,15,+3
201204260UTA,UTA,DeMarre Carroll,carrode01,22:53,1,9,.111,1,3,.333,0,0,,1,3,4,0,0,0,1,1,3,-4
201204260UTA,UTA,Devin Harris,harride01,12:00,1,5,.200,1,3,.333,1,2,.500,0,2,2,3,3,0,3,1,4,+7
201204260UTA,UTA,Al Jefferson,jeffeal01,10:16,2,5,.400,0,0,,1,2,.500,0,4,4,0,0,0,0,0,5,+7
201204260UTA,UTA,Gordon Hayward,haywago01,7:08,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,0,3,+6
201204260UTA,UTA,Enes Kanter,kanteen01,33:37,4,8,.500,0,0,,4,7,.571,3,7,10,1,1,2,1,3,12,-1
201204260UTA,UTA,Jeremy Evans,evansje01,28:04,5,9,.556,0,1,.000,3,4,.750,6,4,10,1,3,3,0,2,13,-5
201204260UTA,UTA,Josh Howard,howarjo01,25:29,5,10,.500,1,1,1.000,1,2,.500,1,5,6,1,0,1,1,1,12,+7
201204260UTA,UTA,Alec Burks,burksal01,22:32,6,9,.667,1,1,1.000,5,5,1.000,0,3,3,0,2,0,1,3,18,-13
201204260UTA,UTA,Jamaal Tinsley,tinslja01,21:04,2,2,1.000,0,0,,0,0,,1,2,3,7,0,1,2,3,4,+6
201204260UTA,UTA,Raja Bell,bellra01,17:58,0,5,.000,0,3,.000,0,0,,0,1,1,1,1,0,0,0,0,+8
201204260UTA,UTA,Blake Ahearn,ahearbl01,14:59,3,8,.375,1,4,.250,0,0,,0,0,0,0,0,0,3,2,7,-11
201204260WAS,MIA,Eddy Curry,curryed01,24:08,3,7,.429,0,0,,4,6,.667,1,3,4,0,0,1,4,2,10,-20
201204260WAS,MIA,Udonis Haslem,hasleud01,19:08,2,5,.400,0,0,,2,2,1.000,2,2,4,1,1,1,0,0,6,-11
201204260WAS,MIA,Shane Battier,battish01,18:46,1,4,.250,1,2,.500,0,0,,0,2,2,1,3,0,1,1,3,-11
201204260WAS,MIA,Mario Chalmers,chalmma01,17:05,3,9,.333,0,4,.000,2,2,1.000,0,1,1,2,0,0,3,0,8,-11
201204260WAS,MIA,Mike Miller,millemi01,16:53,3,4,.750,1,2,.500,1,2,.500,0,3,3,1,0,1,3,2,8,-9
201204260WAS,MIA,Terrel Harris,harrite01,31:07,1,9,.111,1,5,.200,3,4,.750,2,3,5,3,0,0,3,2,6,-25
201204260WAS,MIA,Norris Cole,coleno01,30:55,6,10,.600,0,0,,2,2,1.000,0,0,0,2,0,0,4,1,14,-23
201204260WAS,MIA,James Jones,jonesja02,29:14,3,9,.333,1,5,.200,1,2,.500,0,2,2,0,0,0,1,2,8,-23
201204260WAS,MIA,Juwan Howard,howarju01,28:52,1,7,.143,0,0,,0,0,,1,4,5,0,0,1,2,2,2,-23
201204260WAS,MIA,Ronny Turiaf,turiaro01,17:56,1,2,.500,0,0,,3,4,.750,1,4,5,1,3,1,1,3,5,-10
201204260WAS,MIA,Joel Anthony,anthojo01,5:56,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
201204260WAS,WAS,John Wall,walljo01,25:16,3,8,.375,0,0,,1,2,.500,0,2,2,12,2,0,2,2,7,+19
201204260WAS,WAS,Kevin Seraphin,serapke01,25:15,6,10,.600,0,0,,3,4,.750,1,2,3,0,0,0,1,1,15,+16
201204260WAS,WAS,Chris Singleton,singlch01,24:50,3,8,.375,1,2,.500,0,0,,0,5,5,0,2,0,1,3,7,+15
201204260WAS,WAS,Jan Vesely,veselja01,23:29,5,7,.714,0,0,,1,2,.500,2,6,8,1,3,1,1,0,11,+17
201204260WAS,WAS,Cartier Martin,martica01,21:50,4,8,.500,2,4,.500,2,4,.500,1,2,3,0,2,0,1,1,12,+10
201204260WAS,WAS,Morris Almond,almonmo01,26:10,2,6,.333,0,0,,1,2,.500,0,4,4,1,5,0,1,4,5,+24
201204260WAS,WAS,Maurice Evans,evansma01,23:10,7,13,.538,2,3,.667,2,3,.667,0,0,0,0,1,0,0,2,18,+19
201204260WAS,WAS,Shelvin Mack,macksh01,22:44,2,2,1.000,0,0,,2,2,1.000,0,2,2,7,0,0,6,2,6,+15
201204260WAS,WAS,James Singleton,singlja01,21:40,2,4,.500,0,0,,0,0,,1,7,8,3,0,0,1,3,4,+18
201204260WAS,WAS,Nene Hilario,hilarne01,18:55,6,7,.857,0,0,,3,5,.600,1,6,7,3,0,2,2,2,15,+13
201204260WAS,WAS,Brian Cook,cookbr01,6:41,2,3,.667,0,1,.000,0,0,,1,0,1,0,0,0,0,1,4,+4
201204280CHI,PHI,Andre Iguodala,iguodan01,39:27,3,11,.273,0,2,.000,5,6,.833,1,5,6,5,1,0,1,3,11,-4
201204280CHI,PHI,Jrue Holiday,holidjr01,35:58,7,18,.389,1,4,.250,1,3,.333,3,4,7,2,0,1,3,2,16,-25
201204280CHI,PHI,Elton Brand,brandel01,35:19,8,15,.533,0,0,,3,3,1.000,1,6,7,0,1,4,0,3,19,-13
201204280CHI,PHI,Lavoy Allen,allenla01,19:50,2,5,.400,0,0,,0,0,,3,3,6,0,1,0,0,3,4,-6
201204280CHI,PHI,Jodie Meeks,meeksjo01,10:49,0,1,.000,0,0,,2,2,1.000,0,0,0,1,0,0,1,1,2,-6
201204280CHI,PHI,Evan Turner,turneev01,29:30,4,9,.444,0,0,,4,5,.800,1,2,3,5,3,0,3,2,12,-5
201204280CHI,PHI,Louis Williams,willilo02,27:06,1,6,.167,0,2,.000,7,8,.875,1,0,1,2,2,0,2,2,9,+6
201204280CHI,PHI,Thaddeus Young,youngth01,25:25,6,12,.500,0,0,,1,2,.500,1,3,4,1,2,0,1,2,13,-2
201204280CHI,PHI,Spencer Hawes,hawessp01,15:26,2,4,.500,0,0,,1,2,.500,1,3,4,2,0,0,0,3,5,-3
201204280CHI,PHI,Sam Young,youngsa01,1:10,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2
201204280CHI,CHI,Luol Deng,denglu01,39:28,8,14,.571,1,3,.333,0,0,,0,6,6,0,0,0,2,2,17,+3
201204280CHI,CHI,Derrick Rose,rosede01,37:13,9,23,.391,3,6,.500,2,2,1.000,3,6,9,9,1,1,5,1,23,+6
201204280CHI,CHI,Joakim Noah,noahjo01,35:06,5,8,.625,0,0,,2,5,.400,4,9,13,3,1,2,1,2,12,+6
201204280CHI,CHI,Carlos Boozer,boozeca01,26:33,4,8,.500,0,0,,1,1,1.000,0,7,7,4,0,1,3,4,9,+12
201204280CHI,CHI,Richard Hamilton,hamilri01,26:30,6,7,.857,1,1,1.000,6,6,1.000,1,2,3,4,0,0,1,3,19,+15
201204280CHI,CHI,Kyle Korver,korveky01,23:21,5,8,.625,1,3,.333,0,0,,0,4,4,1,0,1,2,4,11,+8
201204280CHI,CHI,Taj Gibson,gibsota01,18:36,2,3,.667,0,0,,3,4,.750,1,2,3,0,3,0,0,4,7,+1
201204280CHI,CHI,Ronnie Brewer,brewero02,12:41,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,2,0,+1
201204280CHI,CHI,C.J. Watson,watsocj01,10:49,1,4,.250,0,1,.000,2,2,1.000,0,0,0,5,1,0,1,0,4,+6
201204280CHI,CHI,Omer Asik,asikom01,9:43,0,2,.000,0,0,,1,4,.250,1,0,1,1,0,1,2,1,1,+2
201204280IND,ORL,Glen Davis,davisgl01,40:19,8,20,.400,0,0,,0,0,,6,7,13,1,0,3,2,2,16,-3
201204280IND,ORL,Jameer Nelson,nelsoja01,37:44,7,15,.467,1,5,.200,2,2,1.000,0,3,3,9,0,0,3,1,17,+4
201204280IND,ORL,Ryan Anderson,anderry01,35:30,2,7,.286,1,4,.250,0,0,,1,5,6,0,1,0,1,4,5,+11
201204280IND,ORL,Hedo Turkoglu,turkohe01,32:57,3,10,.300,1,2,.500,2,2,1.000,1,2,3,3,0,1,2,4,9,-2
201204280IND,ORL,Jason Richardson,richaja01,28:10,6,15,.400,5,8,.625,0,0,,1,4,5,1,2,0,0,2,17,-2
201204280IND,ORL,J.J. Redick,redicjj01,20:25,2,4,.500,0,2,.000,2,3,.667,0,2,2,3,0,0,0,0,6,+3
201204280IND,ORL,Earl Clark,clarkea01,19:34,2,6,.333,0,0,,2,4,.500,2,7,9,0,0,4,2,3,6,0
201204280IND,ORL,Quentin Richardson,richaqu01,14:46,2,4,.500,1,3,.333,0,0,,0,4,4,0,0,0,0,0,5,+9
201204280IND,ORL,Chris Duhon,duhonch01,9:59,0,0,,0,0,,0,0,,0,0,0,1,0,0,2,1,0,0
201204280IND,ORL,Daniel Orton,ortonda01,0:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
201204280IND,IND,Danny Granger,grangda01,38:34,7,20,.350,2,4,.500,1,4,.250,3,5,8,2,0,0,5,1,17,-10
201204280IND,IND,Paul George,georgpa01,37:24,4,11,.364,0,4,.000,0,0,,1,4,5,1,0,0,1,3,8,+3
201204280IND,IND,Roy Hibbert,hibbero01,34:04,3,11,.273,0,0,,2,4,.500,4,9,13,2,2,9,3,2,8,-4
201204280IND,IND,David West,westda01,33:47,8,14,.571,0,0,,3,3,1.000,2,7,9,2,1,0,1,3,19,+5
201204280IND,IND,George Hill,hillge01,25:48,2,7,.286,1,3,.333,6,7,.857,0,0,0,3,1,1,0,0,11,+2
201204280IND,IND,Darren Collison,collida01,22:12,1,7,.143,0,1,.000,0,0,,1,3,4,5,2,0,0,2,2,-6
201204280IND,IND,Leandro Barbosa,barbole01,20:12,1,4,.250,1,1,1.000,0,2,.000,0,0,0,1,0,0,0,2,3,-2
201204280IND,IND,Tyler Hansbrough,hansbty01,19:02,3,9,.333,0,0,,1,2,.500,2,5,7,1,1,1,0,3,7,-2
201204280IND,IND,Louis Amundson,amundlo01,8:57,1,4,.250,0,0,,0,0,,2,2,4,0,0,0,0,1,2,-6
201204280MIA,NYK,Carmelo Anthony,anthoca01,33:53,3,15,.200,0,2,.000,5,5,1.000,6,4,10,3,1,0,4,3,11,-35
